"id","profileName","text","date","title","rating","images","helpful","variant:colour","variant:size","variant:style name"
"R341R3MT7Z7YD4","Surya vamshi","Good","Reviewed in India on 13 January 2024","Good","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RAJQNHI0XUDUC","Joyjit Adhikari","Peace of beauty.. just grabed it.. Anc is smooth not hurting my ears . Call quality is just superb. Music listening & fit quality is also top notch.","Reviewed in India on 12 January 2024","Jhakkaaas Buds","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61+O2W+tfnL.jpg","0","Lightning White","Extra Large","Nord Buds 2"
"R2CDL87NBBNYK","vinuchandran","Greater build quality and sound quality than i expected","Reviewed in India on 10 January 2024","Awesome","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RM1ZXSPZ4GB94","Arun","Quality good .amazing listening experience","Reviewed in India on 9 January 2024","Awesome product","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2M9DT898DJPJX","P. S. Rajesh Kumar","Clear & loud sound. Deep bass. Noice cancellation working perfectly. Bluetooth connectivity is also excellent. More options by downloading the app.","Reviewed in India on 9 January 2024","Awesome","5.0 out of 5 stars","https://m.media-amazon.com/images/I/815vG21LhnL.jpg","0","Lightning White","Extra Large","Nord Buds 2"
"R2C8KK9ADQTHDZ","Dheeraj Chaudhary","Sound 5/5Battery 5/4Look  5/5Overall Nice ......","Reviewed in India on 9 January 2024","GOOD PRODUCT 💯","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61pW9nh009L.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2DHTNUJQ6BOVV","dabhidoli","Awesome product in this price range.","Reviewed in India on 8 January 2024","Go for it","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R26VUA1X91J5BF","Ravi","This is a good product, the buds get fully charged in 10 to15 minutes and lasts for at least 4 hours.","Reviewed in India on 8 January 2024","Excellent","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61q5UY9lnhL.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"RDZBA2L7E4Y8T","Piyush Chaudhary","Sound is very goodBass Is goodConnectivity is good over all a very good product at this price point","Reviewed in India on 7 January 2024","Good sound at this price","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2XL2S94WG4JFB","Chandan","If you are a bass lover this is the TWS for you it has a awesome bass with awesome design","Reviewed in India on 7 January 2024","Awesom TWS for bass lovers","5.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R26KQDA7H2V54S","V PRASANNA KUMAR","Great product ….Sound is great…","Reviewed in India on 7 January 2024","Great","5.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R8S93H35RRFEZ","Very good product ","Very compart and very good looking so and shine very good charging  save time ⏲️","Reviewed in India on 7 January 2024","Good and nice voice","5.0 out of 5 stars","","0","White Marble","Extra Large","Nord Buds"
"R1YS1XEVYMEI8Y","Shashank Shash","Very nice buds .Trust worthy","Reviewed in India on 7 January 2024","Nice buds","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R139T7IJFZ1DXB","Kaushik Saha","Very good product quality. Connectivity and battery life also excellent. Super happy of taking the decision to buy it.","Reviewed in India on 6 January 2024","Excellent","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1YZPPF31AEUKN","Vansh Kumar",false,"Reviewed in India on 6 January 2024","Great bass and sound","5.0 out of 5 stars","https://m.media-amazon.com/images/I/610doHlAlUL.jpg
https://m.media-amazon.com/images/I/612sp70LqqL.jpg","0","Lightning White","Extra Large","Nord Buds 2"
"R21LFMXLNW3IIB","Suraj Yadav","Nice","Reviewed in India on 6 January 2024","Good","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RDXHGZXD89Y4E","sruthi.m","Very good product worth the money","Reviewed in India on 5 January 2024","Value for money","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R319UN4BN9QS5B","yogesh kumar","Affordable product with crystal clear sound. I like it..","Reviewed in India on 5 January 2024","Affordable product","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R115CDLMTJHHBP","Yash","I like the sound and quality","Reviewed in India on 5 January 2024","Nice product","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1UHWEWKNHKLXW","pawan soni","Sound is very amezing","Reviewed in India on 5 January 2024","Suuuuuperv sound","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R11FZQWH1YB0R9","Karan patel","I love my OnePlus Nord Buds 2! The sound quality is amazing, they're comfortable, and the noise cancellation works like a charm. Quick pairing, long battery life, and sleek design make them my top choice for wireless earbuds. Highly recommended!","Reviewed in India on 5 January 2024","OnePlus Nord Buds 2: Unmatched Sound, Comfort, and Style in Wireless Audio!","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R23TJ678TE0O3B","KRRISH","Nice Product. Working Good","Reviewed in India on 4 January 2024","Ear Buds","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R13TE352A8C5ZF","Mandeep k.","Nice","Reviewed in India on 4 January 2024","Nice","5.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R39DB20LKIWB9S","Spicy Poison","The ANC of these ear buds is very effective and their sound quality is supreme.","Reviewed in India on 4 January 2024","Best ANC under 2999","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1LDMDLZXWJBY","Rahul Kumar","Does the job nicely, mic quality is good too, other party on call never complains that he is unable to hear, very nice","Reviewed in India on 3 January 2024","Superb","5.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R24OJ81LDUMJWB","Julina nayak","Must buy its really good","Reviewed in India on 3 January 2024","Good product","5.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R12GN0O68HJWQF","Shabir Ahmad Ganie","best product in the range,has low latency mode,anc works fine,bass is top notch,sadly doesn't support hey melody app on ios but you can change the settings by connecting to a android device then use it with your ios device. i had 2 more choices,going towards nothing buds by cmf  but they had only 10mm drivers, 2nd was oppo enco air smtg but they were a bit uncomfortable so i choose oneplus nord buds 2 no regrets!","Reviewed in India on 3 January 2024","value for money","5.0 out of 5 stars","https://m.media-amazon.com/images/I/71OitfyUTbL.jpg","3","Lightning White","Extra Large","Nord Buds 2"
"R2FK3M2N5CC7C4","Raja","Excellent noise cancellation and really nice sound quality definitely worth for 3k","Reviewed in India on 3 January 2024","Noise cancellation","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1LIBV89LSAM05","Sahil ","Quality of bass is best under price","Reviewed in India on 2 January 2024","Best product under price","5.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"RZXE6YH25OM7","Hamraj singh","Hello buddy 🤠 this product is very nice  you have to bought this product. Really surprising 😲 😲 😲 😲","Reviewed in India on 2 January 2024","Good quality","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R295IQ34OUUYSE","Prasad","OnePlus Nord buds 2 is the best TWS in this price range with a great bass and battery life","Reviewed in India on 2 January 2024","OnePlus Nord buds 2 🔥","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RDCD0F8C78YCA","Prashant C.","Good item","Reviewed in India on 1 January 2024","Good","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R4A0T0F06212H","Rana","Only bluetooth headphone you will need - quality of audio, excellent mic for conversation, design and built quality. Though it may be priced twice the cheap ones, it will last longer while delivering hassle free quality audio","Reviewed in India on 1 January 2024","Constant companion","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RWQPNX0JBYRPT","Amazon Customer","Amazing 😍","Reviewed in India on 1 January 2024","Super","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R11CJKCFD09YHU","VENKATRAO ","Overall Good","Reviewed in India on 31 December 2023","One plus 2 Tws earbuds","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RVX6FOI9SD17P","Raj","Battery lasts for longer time than JBL..sound quality is good too","Reviewed in India on 30 December 2023","Best battery","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3OYV0GUQYQ58H","Bharath","In these segment for this amount value for money","Reviewed in India on 30 December 2023","Good","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R311ZIR9GPRS84","sanjay ","For mobile phone","Reviewed in India on 30 December 2023","Reliability","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3L7Y2PU42X7QZ","Arun chandola","I had gifted to someone and she asked me the link of same product because her frn want the same product and model on her b. Day.","Reviewed in India on 29 December 2023","Very very good","5.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2OAO2GS6PZQIZ","Amazon Customer","I request people not to buy this product I bought this product and I have issue with sound within 2 days and  I asked for the return they told to visit the service Center ,when we buy new products why is the service visit is required and I contacted Amazon they also told that’s the policy and they are not ready to help.so over all it’s a very worst product and the Amazon response is also so bad.im just so much frustrated just by calling Amazon and one plus and by writing emails it’s full waste of time. And when I was in call with the Amazon people they just disconnected my call it’s a bad customer service they are not responding the customers properly and some are rude as well.And it’s my money and time waste as well","Reviewed in India on 15 October 2023","Worst product and the later service is very worst","1.0 out of 5 stars","","8","Thunder Grey","Extra Large","Nord Buds 2"
"R25CAZNH0DCQG3","Sumit Jain","I have received the product. I have paired with 1 device and after 10 days when I want to pair with other devices then I am not able to pair with other devices. And the return policy is only for 7 days as I understand the policy will be effective for 15 days for other products. Waste of money. And now whom I have to contact for my queries. Disappointing to bought One Plus product first time ever.","Reviewed in India on 29 October 2023","Product not working","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3RQHB1AY8AOKC","Ram Pawitra Yadav","Dislike. Not connected. Talking technician, but he didn't turn up. This ear bud was delivered on Nov 1, 2023. Guys, advise not to purchase such product , like this in Amazon. They aren't responding mails , and not arranging to get it returned or missing bud supplemented. So horrible, Amazon, you had eaten my ₹50000 in 2021 and not responded my mail and not refunded cancellation money! And, this time too, you are behaving likeways!! Do business, but in honest manner!!!Don't know why this review isn't published.","Reviewed in India on 7 November 2023","Would have given 0 (zero) rating. Doesn't work with OnePlus 8, one earbud is missing.","1.0 out of 5 stars","https://m.media-amazon.com/images/I/61fa1KcytYL.jpg","2","Thunder Grey","Extra Large","Nord Buds 2"
"R13F6V0RD8IH52","Tushar ranjan behera","So the main problem i have with it is that. It doesn't pair with any other device except for my phone. I think i just got a bad one.Apart from that 3 months in and one side of the pod is not working. Really felt ripped off .","Reviewed in India on 8 November 2023","I think i got a faulty one","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RPGGMMUC388TK","Suresh","Hi, I am using OnePlus Nord buds2 from 15 days.Within a week right side bud is not performing well as it's giving some weared sounds of music like old cd plays with strucking noise even though my buds is having 100% charge. Being a top brand should check for quality and performance of product for couple of times not supposed to release it to sell in market and the poor thing is Amazon is not providing a return option. This is my worst experience ever. One should won't show intrest to buy branded products and rome around service centres for fixing the issues by wasting his time and energy.","Reviewed in India on 3 September 2023","Cheap built quality product.worst performance never expected with OnePlus.","1.0 out of 5 stars","","3","Thunder Grey","Extra Large","Nord Buds 2"
"R26OW8R9XGTDLJ","Puneet Bansal","Cons-Firstly One basic defect... There is no way to turn off device even if it is not in use due to which battery is discharged very frequently..  you have to charge 2-3 times a day...Secondly - there is no way to take call or disconnect callPros -Good connectivity and sound quality","Reviewed in India on 21 October 2023","Its always ON..you cannot turn off device to save battery","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RSVSC0PYQKAX9","Mukesh","Sound quality and Noise cancellation is very good but it has connectivity issues. When connected to laptop it'll get disconnected abruptly and also with my mobile(OnePlus 9R), sometimes my mobile forgets this earbuds. One more minus about this, it'll not connect to second device if we switch off the device that it is connected to. Battery backup and size of the case is good for me.","Reviewed in India on 16 October 2023","Connectivity Issues","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2E8561LCQ5A2N","Pritesh Pisal","Quality of product was worst. No stable sound. worst noise cancellation feature. Value for money is 0. Buy a BOAt product instead. One plus is One minus from my rating.On top of worst delivery services. They have themself cancelled the replacement order without my consent. Mentioed that customer has cancel the order. It has almost 2 months no refund. Value for time is 0.","Reviewed in India on 29 September 2023","Will not even rate a single star","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RY1QW0XTTUHJ3","Mahboob Imtiyaz","A waste of money, buy Rs. 600 headphones from hammer or others instead of this. Sound quality is similar to Rs.150  headphones you can buy from roadside, no ANC even though the company markets it as such. One earbud drains battery faster than the other.. way faster.. No features such as multi device connectivity or ear removal detection. Taps on the headphones go unnoticed. White noise constantly even when nothing is playing.","Reviewed in India on 19 October 2023","Rs. 600 earbuds sound better than this","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3D8BX3RL69FF","Kalpvraksh Rastogi","very bad product for calling , totally money waste if you purchase for calling, mic are not cancelling noise while calling, you can not call even in slow fan , and also you can not return this as per e commerce sites policy and shopkeeper dont give us to test , so how can i justify these earbuds","Reviewed in India on 15 October 2023","microphone","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R3IXLNQXRW465F","Amazon Customer","Writing this review after 7 days use. The mic quality is super bad, no body can hear you on the other side.i have a Boat Bluetooth earphone half the price, and its sound quality and mic is much better. I even wanted to return but option was not available after our purchase. Will stay as one of my bad buys.","Reviewed in India on 2 October 2023","not for calls. Sound quality is average","1.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R233IV65HU9AK6","muhammed ashique","The OnePlus Nord Buds 2 have been a disappointment for me as the earbuds keep falling out of my ears, making them difficult to use.Unfortunately, when I contacted Amazon for a return, they informed me that they do not accept returns for this item.This has left me feeling frustrated and disappointed as I am now unable to use the earbuds and unable to get a refund.Overall, I feel that the OnePlus Nord Buds 2 have been a complete waste of money and time for me. I would appreciate it if the issue could be resolved and I could receive a refund.","Reviewed in India on 5 August 2023","The earbuds keep falling out of my ears","1.0 out of 5 stars","","6","Thunder Grey","Extra Large","Nord Buds 2"
"R3LGG7Z83STMG5","samar","I bought it thinking Oneplus know what they are doing, and boy was I disappointed.Only acceptable thing about this headphone is the sound quality.Apart from that fit is improper and it keeps falling off and the mic is the worst.","Reviewed in India on 24 October 2023","Not value for money","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RAJLILAC8KRNY","pavitran pillai","This was my first order  from amazon app for oneplus airbuds nord2 . And I got such  defective product  that is not even getting connected to my smart phone and also i was messed up doing troubleshooting  steps on amazon app.  So all around my whole experience  was horrible and rubbish just because of defective product from oneplus and also very risky and un trust  full amazon product suppliers.  So even from before I am a regular user of amazon app and amazon payments app but this was one of the nightmare for me after being charged approx 3k getting airpods which i cannot even use for a single time.  And also after this much still have to wait for 10 days for refund amount be credited  back to my source payment. 🤐😯😔🤬😡🥺","Reviewed in India on 26 May 2023","Very unusefull product experience from oneplus team","1.0 out of 5 stars","","2","Thunder Grey","Extra Large","Nord Buds 2"
"R3DZ8V8FDG4KI","Suresh kuruba","I bought these product from Amazon very very worst product after using 20 to 30 minutes my ears are getting pain I can't even use for one hour also I am getting head ache and ear pain totally money waste charging also worst it is better to use  100rs headphones wire than this , these Amazon is not giving option to return the product with my experience please don't buy these product totally money once you buy you can't return the product only we can replace that's Amazon is not giving return option on this product mind it.","Reviewed in India on 19 August 2023","Worst product","1.0 out of 5 stars","","3","Lightning White","Extra Large","Nord Buds 2"
"R2ECEXA327QDEW","Kshitij More","Hello sir / maamLooking forward to seeing the problem is still not solvedKindly do the nearest help to me and also I have attached the images of earbuds.Please do not buy this product at all because they are not solved  the issue after  receiving earbuds that why I have to review the product for help otherKindly look the product or else exchange as soon as possible","Reviewed in India on 31 August 2023","The product defective since so long","1.0 out of 5 stars","https://m.media-amazon.com/images/I/61k1Ectlz2L.jpg
https://m.media-amazon.com/images/I/710WVpDoFbL.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1U3LNQ235MWPA","Achyuthachari 🇮🇳","I recently got a OnePlus phone so I thought it can be good if I can pair buds 2 pro with OnePlus phone and bought this and see what happened 3rd day it started making buzz noise on the right ear bud why OnePlus is launching products when testing is not done properly I also updated firmware 113.113.103 version of tws buds but no use same buzz noise and big disappointment to me ... 😭 😭 😭","Reviewed in India on 28 August 2023","Right ear bud started making buzz noise","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R34W0Q307EWW3J","Rahul Modi","The earphones are really good in sound but they are bad in the fitting and also the earphones give pain after 15 mins of use. The earphones are very hard to connect to.","Reviewed in India on 2 November 2023","The earphones are very bad fit!","1.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2HND1Y7KSD9QC","Abhishek","Buying a tws headphones can be very confusing given the number of options within the under 5k budget range. I bought the OP Nord buds because I already had a One plus phone and there was a level of trust for the company for the quality of their products. But I was quite disappointed by this purchase so much so that I wanted to return then on the same day I received them. Here's are the pros and cons from my experience.Pros:- Build quality: the build quality is good. It comes in a really nice charging case. It closes with a satisfying snap and the magnets in the case made sure the buds stayed in place in the case.- fit: they fit quite well in the ear. I didn't have any worry about them falling off.- they look good.- instant connectCons:- Really disappointing sound quality: for a product that you're spending so much money on the sound quality was really average. If you like bass you will be really upset. If you're a music lover then you'll feel how the sound quality does no justice to the music.- App support: I bought these because I already had a one plus phone (6T) because I thought connectivity and compatibility will be a breeze. However I got no such thing. The hey melody app, which is there for non-one plus phone users to customise the buds, asks you to go to the phones Bluetooth settings to adjust and customise but the bluetooth settings have no such option. The hey melody app allows for no further customisation.- ears tend to hurt after long term use.I would suggest if you are looking for a good midrange tws earphones you should definitely go for the cheaper alternatives. This one's definitely not worth the money. I am now using Oppo enco buds and they are way better in terms of sound quality and bass and they cost a ₹1000 lesser than these.","Reviewed in India on 25 August 2022","Average sound quality","2.0 out of 5 stars","","0","White Marble","Extra Large","Nord Buds"
"R2LB8XJDS0B7O6","Pratiman Joshi","Honestly I'm so unsatisfied by thr build qualtiy of the product. I never expected OnePlus as a brand to be this bad, but after this purchase I'm never buying another OnePlus accessory or letting someone I know get one. 6 months in and the ear pods are absolutely useless. The left earbud is lower than the right one, you can hear others speak but your voice won't transmit! The build quality is disgustingly bad and they won't stay in your ears.They are not build for durability. They are not built for long time use or even comfortablity. Hell, they aren't even built for being able to have a conversation!? Only advice I can give is don't go this route. OnePlus is just dissapointing.","Reviewed in India on 22 May 2023","Don't waste your money!","2.0 out of 5 stars","https://m.media-amazon.com/images/I/713V-s7EXoL.jpg","0","White Marble","Extra Large","Nord Buds"
"R3O2VNNCGIU9JN","Aditya Bharatee","The looks and feel of the product are awesome & on point. The sound is pretty average at best, with average clarity and treble. You get that at ₹1200/- wala wireless earphone, not joking seriously.The noise cancellation is almost non existent... Raat ko baahar crickets 🦗 ki awaaz ko bhi nahi rok paya... effort lagana padta hai to notice any difference cuz it's so light... Therefore befizul ka...Rest check nahi Kiya...kyunki me and my wife prefer my 500/- ka jb* wire earphone over this crap...that's lighter, better fit and lesser lag while gaming.","Reviewed in India on 9 June 2023","Good looks poor performance.","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"ROTEBPJG8XBYG","abhishek sakhare","I have been using JBL INFINITY 300, but after using BUDS 2 I didn't find much difference in Sound. Sound is good, not best but good. Also it has connectivity issues. Sometimes is did not connect with new Devices. The biggest drawback of this EWS is they are very uncomfortable. Ears starts to pain after 1 hour of use.","Reviewed in India on 20 April 2023","Sound Good, But very Uncomfortable.","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RDC71KMMPKI6L","Pooja","I was originally using the first OnePlus buds that was released it did the job pretty well however it stopped working for whatever reason. These new buds- the Nord ones are absolutely awful. Here are my top reasons to not buy this product1. Average sound quality (you're likely to find this quality in the most basic earbuds2. Poor design- the ear bud kept falling out during workouts, jogging or any light movement even3. The worst flaw would be noise cancellation - there's none!The major pro:1. Battery lifeConclusion: pay a little more and buy a much better earbud.","Reviewed in India on 3 January 2023","Spend a little more & buy better buds","2.0 out of 5 stars","","0","White Marble","Extra Large","Nord Buds"
"RBBBFJ90DDZ8O","Dinesh","After Spending So Much Time On Purchasing Wireless Earbuds I Brought These OnePlus Buds. Most Reviews Said That These Are Best In The Segment. After 1 Month Of Purchase The Left Bud Started To Disconnect. Now Even It's Not Working. I Restarted Several Times And Still No Use. Better Go For Better Company Than This Crap.","Reviewed in India on 7 April 2023","Don't Fall For The Trap.","2.0 out of 5 stars","https://m.media-amazon.com/images/I/61UNM3LbPqL.jpg
https://m.media-amazon.com/images/I/61xnIPZZJZL.jpg","0","White Marble","Extra Large","Nord Buds"
"R2C4ZG0DHEI2TI","Akash Srivastava","Song nevigation issue, also goes backward on tap. Audio quality is just fine. My expectations was High with the product. Ear fitting is also not that good. Neither sad nor happy with this product, but it's disappointed me.","Reviewed in India on 24 April 2023","Basic design and audio quality. Expectations was high","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1TQGGOOMR7WE4","Vivek george","The touch is not working properly it's slow .I think it's better for 1 + users to buy it. Other mobile user think twice before buying","Reviewed in India on 1 June 2023","Touch not responding properly","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RRNP6MFM2500W","Banu....","Out of 3 earbuds I got only 2. I received only small and large but medium size was not  attached in the buds and as well as in the buds.","Reviewed in India on 4 May 2023","Earbuds was not attached in","2.0 out of 5 stars","https://m.media-amazon.com/images/I/61C-RMC-ZgL.jpg","0","Thunder Grey","Extra Large","Nord Buds 2"
"R1S6OC311QT9VM","Ashwin Jain","The Mic doesn't perform well while calling...the other person hear lot of my background noise than my voice which makes very uncomfortable for calling","Reviewed in India on 31 May 2023","Mic not good at all","2.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R1LY6QIAZU7X46","Bhavesh S","There was no try option available in the stores as well.. Not very happy with the wearing comfort.","Reviewed in India on 7 June 2023","Not comfortable to wear for a long time","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R2AHFGQ5MXCKSX","veeresh deshpande","For mobile it's getting connected but unable to connect to laptop by disabling the mobile Bluetooth..","Reviewed in India on 7 June 2023","Having connectivity issue","2.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"R36Q1QEV44AQI4","atul chris alex","I had to first replace and then return the replaced product within a very few days of making the purchase. Both the product had static and ticking noises while playing music which ruins the whole experience and left me irritated.Sound quality is nothing to brag about. Battery lasts really long. Comfortable to wear. The gesture controls works well for the single tap functions, but had a hard time understanding the difference between double and triple taps. It's surprisingly loud at full volume. I would have continued to use if the static noises had not been there.","Reviewed in India on 1 October 2022","Great for people already in the OnePlus ecosystem","2.0 out of 5 stars","","0","White Marble","Extra Large","Nord Buds"
"R395VLI0ZHGV5W","kartik","At such high price , you can't use this for call via laptops , this is poor configuration by OnePlus , rest is fine","Reviewed in India on 19 May 2023","Mic doesn't support in Laptops , not usable for teams.","2.0 out of 5 stars","","0","Lightning White","Extra Large","Nord Buds 2"
"R2QGEUHU6MKNP4","Amazon Customer","Like the sound quality, bass and noise cancellationDislike. Finding difficult to plug inside ear, comes out easily, can't use it in gym.","Reviewed in India on 21 May 2023","Poor design,,","2.0 out of 5 stars","https://m.media-amazon.com/images/I/613tjdXU9KL.jpg
https://m.media-amazon.com/images/I/61ruv+eAkJL.jpg","0","Lightning White","Extra Large","Nord Buds 2"
"R1ONR8654P5K4X","naveen kumar madala","First 3-4 days I feel very good but moving on now it's getting heated heavily and irritating..","Reviewed in India on 21 May 2023","Sound quality is good but heating more","2.0 out of 5 stars","","0","White Marble","Extra Large","Nord Buds"
"RLYWOAUJZG21Y","Manind Sankhyan","Pros:Usually more compact and lightweight than earbuds with volume control.Can be cheaper than earbuds with volume control.May have other features that earbuds with volume control do not have, such as active noise cancellation or transparency mode.Cons:You have to control the volume on your device, which can be inconvenient if you are using a phone or tablet.You may not be able to adjust the volume precisely, which can be annoying if you want to listen to music at a specific volume level.You may have to take your device out of your pocket or bag to adjust the volume, which can be disruptive if you are in a public place.Overall:Earbuds with no volume control can be a good option if you are looking for a compact, lightweight, and affordable pair of earbuds. However, if you need precise volume control or want to be able to adjust the volume without taking your device out of your pocket, you may want to consider a pair of earbuds with volume control.","Reviewed in India on 29 July 2023","NO VOLUME CONTROL OPTION","3.0 out of 5 stars","","2","Thunder Grey","Extra Large","Nord Buds 2"
"R12MFHC5N7W3ZQ","Sai","I have ordered this yesterday and when I am using found few issues.1. The Bluetooth range not even covering for 2 meters. I kept my phone in 2 meter distance with bluetooth connected but I could observe the songs are getting struck and not playing properly due to that it is not covering the range.2. When using for calls, sometimes the other persons in the calls receiving disturbance even though your phone is in your hands.3. Base is good but need to improve in other areas like vocal and instrumentals in songs.","Reviewed in India on 16 July 2023","Average product for this price","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RGVBNOI4JLYSU","Shyanki","I connect it to my pc as well as my phone. The change from one device to another is not seem less and needs input. The major drawbacks are no volume control option in the earbuds and also the last device connected. If I am connected to my pc and have shut down my pc without disconnecting the earbuds then its a pain to connect it with my phone. Have to try several time before it gets connected to my phone although I am using one plus phone. This is the most annoying problem that I am facing.","Reviewed in India on 25 July 2023","Connecting to multiple devices is a problem","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
"RHCC2BZCSXQ63","Niyati ","One plus Nord 2 buds have good sound quality, with optimal ANC ( not extreme high end type but can feel the difference). It had decent noise cancellation in the noisy surroundings (traffic, outdoor sitting).But the only drawback is the mic quality is very poor. Hence for Calling it's below average quality, as the other person can't hear your voice clearly in the outdoors or if sitting under a full speed fan, our voice isn't audible on calls at all. Battery life is superb and fast connectivity to One plus / apple phone !","Reviewed in India on 5 July 2023","Good sound quality but not for calling !","3.0 out of 5 stars","https://m.media-amazon.com/images/I/61oy38rHTOL.jpg
https://m.media-amazon.com/images/I/714k+O2qt3L.jpg","3","Thunder Grey","Extra Large","Nord Buds 2"
"R3TPK781ZFLUDS","Vaibhav Thapliyal","Good premium build, feels sturdy. The sound quality and passive noise cancellation is good. Earbuds come with three size tips also so you can adjust. Bass and mids are good, highs are decent. Most of the additional money I feel has gone into the earphone case which feels very premium. The Bluetooth range I felt was inconsistent and frequently one of the earbuds disconnect and reconnect, however this issue maybe due to my phone's Bluetooth module so take this with a grain of salt. I would rather spend a bit more and go for ANC buds or just stick to 1500 price range earbuds. The battery life is really good as compared to my old noise earbuds. I've went around 1.5 weeks travel without charging and decent use for music and watching videos. At a single stretch you can listen video/music upto 5-6 hours I think.","Reviewed in India on 22 June 2023","You can find similar quality in 1500 price range also","3.0 out of 5 stars","","0","White Marble","Extra Large","Nord Buds"
"R1L4IBTSRFFHAV","sumit mendoliya","Not at all good for calls.  It will pick sounds from far far away and you also cannot hear other person properly.Only bass part is good. All other things are of poor quality.Just for the sake of providing features they have put all in it. But nothings works properly.No peace of mind.Better dont spend this much or go for some really good quality tws which can be expensive also.","Reviewed in India on 9 June 2023","Bad call mic and sound aquality.  Bad noise cancellation, bad transparency mode","3.0 out of 5 stars","","0","Thunder Grey","Extra Large","Nord Buds 2"
