"id","profileName","text","date","title","rating","images","helpful","variant:"
"RZ1V9FLMDLO3S","Armando","Me gustaron por ser cómodos y tienen buen sonido","Reviewed in Mexico on 19 October 2023","Muy buena compra","4.0 out of 5 stars","","0",
"R820V1QBZL9AL","Trabajan súper bien solo que se me salen de los oídos poco a poco. Pero son buenos.","Son buenos trabajan súper bien solo que a mi se me salen poco a poco de los oídos 👂","Reviewed in the United States on 29 September 2023","Buenos","4.0 out of 5 stars","","0",
"R1FSZMJ67Z3E7U","Paul","There's nothing to unlike. Works great for me...","Reviewed in Canada on 25 September 2023","Great Earbuds","4.0 out of 5 stars","","0",
"R2ZQ5U9TN9BTDD","Marcelo","Increíble sonido, pero es un poco complicado acostumbrarte a los controles táctiles, de ahí en más son los mejores audífonos","Reviewed in Mexico on 25 September 2023","Perfectos","4.0 out of 5 stars","","0",
"R1DU9CFCET1QNX","Marie Pop","Ils sont confortables et donne 7hrs en ligne sans avoir a etre rechargés.","Reviewed in Canada on 14 September 2023","Le confort","4.0 out of 5 stars","","0",
"R2KAXXVNHZRGHA","Valerie Peasley","Grandson very satisfied.","Reviewed in the United States on 28 August 2023","Ear buds","4.0 out of 5 stars","","0",
"R2CGVEOUOIZ0YL","Pat Kelly","good sound but  don't  stay in my ears very well","Reviewed in Canada on 26 August 2023","only one failing","4.0 out of 5 stars","","0",
"R1395NMX97CA17","America Rmz","Son originales, ya que la app los identifica perfecto. Anteriormente contaba con los buds live pero estos en definitiva mejoran la calidad. La cancelación de ruido es excelente, y el micrófono 10/10 para llamadas. Son muy cómodos. Lo máximo que los he utilizado son 3:40 hrs consecutivas, dura mucho la batería.","Reviewed in Mexico on 21 August 2023","Los buds son increibles","4.0 out of 5 stars","https://m.media-amazon.com/images/I/71vWP24vZML.jpg","0",
"R2305L8QXQUK2O","Kodee","The ear piece was a slight misfit on the left one (not sure how) and it was causing all types of problems, it got super quiet and made an elongated fading beep sound every few seconds. Went through all types of trouble shooting before finally trying the other sizes out. The size that came on it to start fit good, and even said the connection was good through the app but it was 100% the ear piece that came on it. Switching fixed everything. An absolute annoyance of a feature but otherwise good ear buds.","Reviewed in the United States on 13 August 2023","If they don't fit PERFECTLY then it will cause technical issues","4.0 out of 5 stars","","6",
"RSCZL9JOMJONI","Prime Customer","I got this to replace the Samsung Galaxy buds plus was old. These have no control so I have to use my smartphone or Galaxy watch to control the volume or song track. It's The ok but theycare not for me. Galaxy buds plus had controls on it. I gave this to my cousin and bought another Galaxy buds plus.","Reviewed in the United States on 13 August 2023","A big let down.","4.0 out of 5 stars","","2",
"R127Z3CP1AEVZC","Joshua Beyer","A good headset with nice quality. Though it does not work great with any kind of devices audio equalizer like Dolby Atmos etc. Which is funny as Samsung has this built in on their phones.... Also the touch on the buds is sensitive even to just move the headphones around causing you to turn off touch as needed.","Reviewed in the United States on 12 August 2023","Do not turn on Dolby Atmos on Samsung devices or sound quality is low. Touch on budd is sensitive.","4.0 out of 5 stars","","0",
"RHPC0JY3C48RA","Doug Young","I use the Buds for phone work.  I am an assistant that is constantly answering and talking on the phone.  Has helped tremendously in being able to move around and to be able to sit in my convertible on a sunny day and listen to my music.  Noise cancelling ability -- great.","Reviewed in Canada on 10 August 2023","Sound quality","4.0 out of 5 stars","","0",
"R1LTIOULR57NW8","Tony","I like them","Reviewed in the United States on 9 August 2023","Decent quality","4.0 out of 5 stars","","0",
"R1DYLT15GZUUJ6","Bert arnold","Everything I have is Samsung","Reviewed in Canada on 5 August 2023","Samsung rules","4.0 out of 5 stars","","0",
"R1FZJI75T8OJL4","raul bautista","Buenos","Reviewed in the United States on 3 August 2023","Buenos","4.0 out of 5 stars","","0",
"R7YHFD8JD5WLM","Amazon Customer","Good product","Reviewed in the United States on 29 July 2023","Assessment","4.0 out of 5 stars","","0",
"RZWBK1UOCS6IJ","Leslie M.","First time user, they are heavier than expected,  but the sound quality is very good, a little difficult to locate the correct spot to pause and play, but over all, completely satisfied.","Reviewed in the United States on 26 July 2023","First time user","4.0 out of 5 stars","","0",
"R1ZLUZHNBQWJXH","Justin","They sound amazing, and with a couple of EQ tunes you can really get some epic bass from these. I'm an oil field electrician so I'll be upgrading to the galaxy buds pro 3s when they come out next year, the active cancelation is a little light however, they have more battery life than I expected, and they fit perfectly.","Reviewed in the United States on 15 July 2023","Great sound as always.","4.0 out of 5 stars","https://m.media-amazon.com/images/I/71BSexUZKRL.jpg","2",
"R1DBDDGMVNVRT7","NinjAxXxRecoN","I've never used ANC headphones before, but it gets a little hard to hear certain things when using the ambient sound mode. Makes it great for paying attention, but I'd rather just take out the buds if I'm going to be listening to something other than my phone while doing something.","Reviewed in the United States on 15 July 2023","Transparency is a little weird.","4.0 out of 5 stars","","0",
"R3M7XIYDT3R1GC","Nick Bruns","Bought these to replace a cheaper set of buds an immediately noticed a significant increase in sound quality. The noise cancellation is nice, but what a battery drain. Also, I work with an earbud in often and listen to music, and cant get through more than a few hours without a recharge where other buds I have had last quite a lot longer.Minor note, but they are not AS comfortable as I'd like, but I suspect that is also a personal preference","Reviewed in the United States on 14 July 2023","Great inexpensive option, but the battery life isnt great","4.0 out of 5 stars","","4",
"R342ISS82WXZ24","Donna G. Laporte","Do you have wingtips that will secure my buds? The buds have wonderful sound. I have tested the left tip with other sizes and it still falls out. Bummer","Reviewed in the United States on 13 July 2023","Left bud falls out easily","4.0 out of 5 stars","","0",
"RQZOILG149RMB","Eva Blackheart","They're good sound, but one always malfunctions. Firt set after about a year, the right earbud started making a screeching sound that made it unusable and the left one's audio was so quiet even on max volume. 2nd set the audio went out in both after 10 months. We're on set 3 a few months in...","Reviewed in the United States on 6 July 2023","Have bought these 3x","4.0 out of 5 stars","","2",
"R2SAQW0FYT6QO2","Dylan hacko","They are good products by far but I clicked graphite which technically it is but they had a different picture for it. The ones pictured was supposed to be a white case witch black buds.","Reviewed in the United States on 5 July 2023","Not the color I wanted","4.0 out of 5 stars","https://m.media-amazon.com/images/I/815Lv24+ppL.jpg","0",
"R23VGPJ42FF4S8","Ethan R.","Good headphones but not the greatest fit in my ear","Reviewed in Canada on 27 June 2023","Nice","4.0 out of 5 stars","","0",
"R31KIUWRM9YAW7","Fernix93","Los devolví porque estaban más baratos en otro sitio, pero son un buen producto y tienen una calidad excelente.","Reviewed in Mexico on 24 June 2023","Buenos","4.0 out of 5 stars","","0",
"R35DBMABENISZI","Lee ","I like the design and fit they have. I don't agree they were worth as much they cost by a long shot, but they are better than air pods for sure.","Reviewed in the United States on 22 June 2023","Quality headphones","4.0 out of 5 stars","","0",
"R3RVSZDSTFK7HE","Orangesunshine","Better sound than older ones.","Reviewed in the United States on 19 June 2023","Sounds better","4.0 out of 5 stars","","0",
"R3W0S9UMORK30X","wymon collins","These are very good, sound quality is great, the sound canceling works really good. The finger controls could be a better and the fitting is okay they could make grip for the outer part.","Reviewed in the United States on 19 June 2023","Very nice","4.0 out of 5 stars","","0",
"R15Z7NVO8PNXMI","Ibrahim ","excelent","Reviewed in the United States on 30 May 2023","excelent","4.0 out of 5 stars","","0",
"R233GA8HOXFOUX","David Garcia","Muy cómodos y prácticos, super recomendados.","Reviewed in Mexico on 11 May 2023","Excelentes!!!","4.0 out of 5 stars","","0",
"R1WJ9PHHKOJV5J","Amazon Customer","Excellent performance, but not the best option if used while exercising, especially while walking. The steps sounds are transmitted through the body finally interfering with the music you are listening to...this apparently happening because the buds completely seal the ear canal. The interference occurs regardless of ear buds setting.","Reviewed in the United States on 9 May 2023","Not for exercising","4.0 out of 5 stars","","2",
"R2I9SB23Z2EW77","hector acosta","Buenos","Reviewed in Mexico on 27 April 2023","Sonido","4.0 out of 5 stars","","0",
"RVKHO6TLT157R","Xavi","Creia que eran de imitacion pero me sorprendieron con la calidad de audio y lo comodos que son","Reviewed in Mexico on 27 April 2023","Buenos audifonos","4.0 out of 5 stars","","0",
"R22H6I2JFEF7KH","Chuck P in Wisconsin","I love the sound quality. Noise cancelation is very good too.  My only complaint is that they are not super comfortable.  They're not terrible, and I realize the fit will depend on individual ears but that is my experience with them.  For the price, I would buy them again.","Reviewed in the United States on 24 April 2023","Work great. Not entirely comfortable.","4.0 out of 5 stars","","3",
"R2LR92UL1AVM4S","FreddEM","Using this with a Samsung 20FE. Auto installs when you first open the storage case. Great customization options (which may not be accessible on non-Samsung  devices).  A useful feature allows you to adjust the fit of each bud to your ear. Have yet to evaluate battery life. No problem maintaining a very comfortable fit. Only negative is the overly sensitive touch control. For the price these buds represent great value, especially for Sammy users.","Reviewed in Canada on 18 April 2023","Great value for Samsung phone users","4.0 out of 5 stars","","5",
"RI69PAIIYKP2T","Mauricio Gonzalez","De calidad de audio y rendimiento no me puedo quejar, cumplen con creces (para mi rutina), son buenos para hacer ejercicio, pero no alguno que requiera mucho movimiento ya que pueden llegar a resbalarse muy fácil con el sudorYo tengo orejas grandes, y aún con las gomas más grandes tengo que reacomodarme los audífonos seguido porque no se adaptan al 100% (curiosamente cuando hago bici de montaña no tengo ningún problema)En general buenos audifonos, GRAN calidad de sonido, razón por la que no los devolví","Reviewed in Mexico on 16 April 2023","Decentes","4.0 out of 5 stars","","0",
"R8QPXQTTNI2A8","samantha","Love them. Work great. Good sound , can't hear anything when they are in. Downside is they are alittle bulky in your ear.","Reviewed in the United States on 15 April 2023","Love, but bulky","4.0 out of 5 stars","","0",
"RWOM2NQDO5HZY","RLewis","These headphones are actually really nice, and sound great. Only problem is they don't seem to sit in my ear very well. The original design was perfect.","Reviewed in the United States on 14 April 2023","Almost 5 stars","4.0 out of 5 stars","","0",
"R3HHKF1DCAIWGS","mark","Overall have to say the sound quality is better than any other ear buds I ever owned- I paired these with my Samsung S23 Ultra -can't really notice much if any difference with active noise cancelation. Also I seem to fail the earbud fit test no matter whether I used the small medium or large cups but no biggie. In conclusion for the price I paid I'm happy with these Samsung Galaxy Buds 2","Reviewed in the United States on 4 April 2023","Pretty Good Buds","4.0 out of 5 stars","","2",
"R33VOWJBKA7I3","RJC","Excellent sound. However, they don't seem to fit my ears well and come out a lot. Because of that, it is hard to appreciate the noise cancellation. Ear buds are easy to transport but I constantly to readjust them in my ear, which is inconvenient relative to old style noise cancellation headphones.","Reviewed in the United States on 1 April 2023","One size does not fit all","4.0 out of 5 stars","","0",
"R2WOX9SY7UUKR6","Sharon L Rivers","Product was a great value. Thank you. Would recommend to purchase.","Reviewed in the United States on 1 April 2023","Product performed as advertised.","4.0 out of 5 stars","","0",
"R2US42S1X9P66K","Mac Man","The only annoying thing is the touch controls. When you go to adjust it while it's in your ear, it can sometimes pause the music or skip songs. It becomes less of a problem when you get used to adjusting it from the top and bottom avoiding the touchpad on the side. The flip side is, that you can easily use your shoulder to pause and unpause if your hands are occupied. The sound coming out of these nuggets is stupidly good, almost better than out of my 350$ Seinhessers really good balance between the highs, mids, and bass. On my Android, it automatically enables ""3D Audio"" which balances these things out even better. If you want a relatively non-bank-breaking pair of earbuds that are compatible with pretty much all devices unlike some (cough cough apple),  then get these.","Reviewed in the United States on 27 March 2023","Probably the best pair of earbuds I've used.","4.0 out of 5 stars","","10",
"R2LH85JXQFGU2F","PAPPY","REALLY GREAT SOUND FOR THE PRICE!","Reviewed in the United States on 24 March 2023","BANG FOR YOUR BUCK","4.0 out of 5 stars","","0",
"R2UG1WP6TFN0HD","mla","My husband loves these! Normally ear buds bother him and don't stay in his ears comfortably.  But these work great!","Reviewed in the United States on 23 March 2023","Great for the money","4.0 out of 5 stars","","0",
"R1MRNRVSNCQ9O","Ismael Ayala","Buena calidad en el sonidi pero se caen constantemente por no embonar bien en el oido.","Reviewed in Mexico on 20 March 2023","Buena calidad de sonido incomodo como embonan en los oidos","4.0 out of 5 stars","","0",
"RTIB1REUFW373","Vivi77K","Love it but keep falling of my ear that is something should  improve but is very good","Reviewed in the United States on 19 March 2023","Love it but keep falling of my ear","4.0 out of 5 stars","","0",
"R2QC3FVGGFGSO4","Raouf","Samsung top","Reviewed in Canada on 8 March 2023","Qualité","4.0 out of 5 stars","","2",
"R1ZNALAQBX3NGK","Mark","I liked the sound quality. It charges fairly quickly & maintains the charge for a good length of time.The only thing that was not as good as I expected is that it does not stay in the ear snugly and could fall out.","Reviewed in Canada on 1 March 2023","Good sound quality.","4.0 out of 5 stars","","8",
"R2OBZO3HW1T72Q","Cliente Amazon","Al inicio son muy incómodos pero luego te acostumbras, bien sonido, buena bateria","Reviewed in Mexico on 28 February 2023","BIEN","4.0 out of 5 stars","","0",
"R1AU2AZPVV2O9U","Dylan","***EDIT***I love the these earbuds, a bit pricey but the noise canceling and sound is really good!I like my buds! The samsung wearable app for android phones does help with the tips, tricks, and customization. 👍","Reviewed in Canada on 1 February 2023","It's pretty good 👍","4.0 out of 5 stars","","2",
"R17PHXT70C91L0","Jose angel",false,"Reviewed in Mexico on 1 February 2023","Me encantaron, son super buenos se los recomiendo mucho","4.0 out of 5 stars","https://m.media-amazon.com/images/I/61obcrRJImL.jpg","0",
"R1SC3614R9F8AN","Jainil Panchal","I would say it is a pretty good deal. Talking about the earphone itself as they are glossy they slip sometimes when holding. Other than that great sound and features.","Reviewed in Canada on 24 January 2023","Good deal","4.0 out of 5 stars","https://m.media-amazon.com/images/I/71U+fCUimgL.jpg
https://m.media-amazon.com/images/I/71fzJxQtYoL.jpg","5",
"R1J1QL0VFDWI98","Jason Nieuwenhuis","Ambient noise mode could use a better range of settings, low is almost too low and medium will deafening you if it's really windy. Otherwise a great product, audio quality is good and the product fits great. Setup via the app is a breeze for android phones.","Reviewed in Canada on 11 January 2023","Good product, worth the cost","4.0 out of 5 stars","","6",
"R2YAQ7OXI9NQPR","Amazon Customer","use to for calls and listen to music","Reviewed in the United States on 5 January 2023","love the buds","4.0 out of 5 stars","","0",
"RZJLCO2RG4LB0","Andrew L.","It's has a fair sound but still nice.","Reviewed in the United States on 23 December 2022","Works great","4.0 out of 5 stars","","0",
"R1N0TEWBL00VSU","Luis Narvaez","We're not new","Reviewed in the United States on 20 December 2022","Make dure that you're getting new items when you're getting a sale price.  Mine seemed to be used","4.0 out of 5 stars","","0",
"R1I33XMZO42HUT","Alberto","Son cómodos y se escuchan bastante bien, pero tuve un problema cuando fui al gimnasio ya que con el movimiento se salen y resulta incómodo, pero fuera de eso están bien.","Reviewed in Mexico on 13 December 2022","Excelente compra.","4.0 out of 5 stars","https://m.media-amazon.com/images/I/51AVjSUeQ0L.jpg
https://m.media-amazon.com/images/I/61hfPO72exL.jpg
https://m.media-amazon.com/images/I/61mcYDl0KiL.jpg
https://m.media-amazon.com/images/I/71PMdLLT2OL.jpg","0",
"RB4PZBWC7FLEF","Troi","I've had previous Galaxy and even Jaba buds but found this to best so far. The bass is good, you can use just one and it doesn't matter which, the controls are customizable and easy to use, and the fit is decent. The con to this is that when you put noise cancellation OFF it is still extremely hard to hear anything around you. I've had music playing at a moderate and low level in my office with noise cancellation off and still couldn't hear when someone was talking to me. With the noise cancellation ON while riding the subway, it does an amazing job of blocking out the background noise of the car and rail but I've noticed it still picks up on voices near you. Of course, if you are playing music you won't hear the voices. The fit is a little iffy at least I've noticed the bean shape working it's way out of my ears if chewing gum or eating and constantly have to readjust. If just walking, I don't have to adjust it nearly as often.","Reviewed in the United States on 9 December 2022","Good but still has room to improve","4.0 out of 5 stars","","4",
"ROZIU1IL6H6C","stefan","These are decent buds overall, the ambient sound option works very good, it allows you to listen to music or watch something while still not being completely isolated. Noise canceling is not as great but you can tell there's a difference. Mic quality is good most of the time, sometimes some people complain of the mic breaking up or sounding muffled, but most of the time it's good. Bass quality is not as deep as I like but it's acceptable, it is deeper depending on the song but sound quality is pretty balanced and good overall.","Reviewed in the United States on 7 December 2022","Decent overall","4.0 out of 5 stars","","2",
"R5YIMFXIHYX2A","Daniel","Todo se escucha muy bien y cancela el sonido de afuera muy bien... sin embargo por mal diseño se resbalan del oido con mucha facilidad, no recomendable para los que buscan hacer ejercicio con ellos","Reviewed in Mexico on 6 December 2022","El audio es de muy buena calidad","4.0 out of 5 stars","","0",
"R1WOD2I58YP8MU","Rush","I didn't want to write this review until I had a lot of time with these earphones. After weeks of rigerous use and while working (delivering for Amazon), I have a solid opinion on this product.I wanted to be able to listen to music and talk on the phone while on the go or at work but isn't really possible with wired earphones. These Galaxy Buds 2 are a great option but definitely not perfect.The sound quality of the buds 2 are great but if you don't keep them clean, the sound quality goes down. The battery life of the buds and case are quite impressive. I use only 1 bud at a time which each lasts me about 4 hours while the case can last about 16 hours on a full charge. The ambient and noise canceling features are great too but the ambient sound feature can get too noisy if it's windy or a lot of stuff going on in the background. The phone quality is good but sometimes the person I'm on call with has trouble hearing me if I'm moving around or there's too much background sound (which is usually the case while I'm delivering) but still works okay so don't expect the best quality with phone calls. I also love the wireless charging feature.Overall this has been one of my best purchases of the year as I definitely have gotten my money's worth and enjoyment out of this product. If this'll be your first wireless earbuds, just give these a try!","Reviewed in the United States on 22 November 2022","My first wireless earbuds","4.0 out of 5 stars","","18",
"RWAOU0DASAPEL","Eda Aurora","Muy bueno.  Fue un regalo y encantó","Reviewed in the United States on 18 November 2022","Muy buen producto","4.0 out of 5 stars","","0",
"R285IBKW5121CZ","Ariel","Suenan bien y la  duración  de la batería es normal pero la cancelación de ruido no cambia mucho a no tenerla activada","Reviewed in Mexico on 16 November 2022","Casi perfectos","4.0 out of 5 stars","","0",
"R2MPZ01RG09MYN","ArielAlexCo","Son cómodos. Pero si me muevo mucho se caen. Trae otros gomitas de otros tamaños... Pero solo emperon el asuntos. El sonido es bueno. Y me comentan que me escucho bien en las juntas de zoom","Reviewed in Mexico on 9 November 2022","Quizá los mejores que he usado, pero no son perfectos","4.0 out of 5 stars","","0",
"RPRRXOCY588JT","Adrian","solo la comadidad es lo unico negativo en mi caso","Reviewed in Mexico on 5 November 2022","Unos buenos audifonos en general","4.0 out of 5 stars","","0",
"R2CV3Z0CHJLC1K","Luke Young","Very overall happy with this unit.","Reviewed in the United States on 4 November 2022","Very happy","4.0 out of 5 stars","","2",
"R2AIHGMVPKCMJ5","Brian Bowen","Great sound quality, the battery life isn't as good as the active 2s and the fit isn't as good but still well worth it. I'd buy them again.","Reviewed in the United States on 9 October 2022","Not as good as it's preprocessor but still great","4.0 out of 5 stars","","2",
"RY42N7M33MPI8","Kindle Customer","I bought the Galaxy Buds Live and decided to try the Galaxy Buds 2 to see if they seat in my ear better. They cushions that came on them would not seat well and the buds would almost fall out. I changed them and now they fit better.Pros:Sound quality is very good. I think the sound from these and the Galaxy Buds Live are about equal.Noise cancellation is better than the Galaxy Buds LiveThe Galaxy Buds 2 are easier to seat in my earCons:I wear earbuds when I bowl and the Galaxy Buds 2 will move a bit and I have to adjust them, but most other buds do the sameThe controls are a bit touchy whereas the touch controls on the Lives are not as responsive. When I have to adjust these, the noise cancellation will turn off and the sound quality drops significantly. This can be a pro as well as you can turn the noise cancellation off if you need to talk to someone; you do not have to take the bud out.","Reviewed in the United States on 7 October 2022","Another good set of ear buds","4.0 out of 5 stars","","7",
"RGAONS5UPZN7P","Raesbbunch","They don't too well when on a phone call as they can have trouble hearing the user when they talk.","Reviewed in the United States on 3 October 2022","Good ear buds for those on a budget","4.0 out of 5 stars","","2",
"R1VP1BYPBNT3KZ","Jason","It was good for the price.","Reviewed in the United States on 16 July 2022","Good","4.0 out of 5 stars","","0",
"R3JFHIOPU7GM4R","Sirjon thedude!","The sound is great; however, the right side konks out, after 1.5 hours, or so.  In my opinion, Samsung Live earbuds are the best on the market; I’m a fanatic for quality sound.  My Classic Rock collection demands quality and Samsung Live earbuds deliver!  CAPICE!  Sirjon Thedude gives SB 2 a generous rating of 3.5 stars out of 5!  So sayeth Sirjon Thedude.  Can you dig it?  SJTD!!!!","Reviewed in Canada on 1 July 2022","Quality sound!","4.0 out of 5 stars","","4",
"R2T844NGN1TOI8","Daniel Vega","Quede encantando con este producto es muy cómodo para los oídos y se oyen super bien 👍","Reviewed in the United States on 22 November 2023","Un buen producto 👌","5.0 out of 5 stars","https://m.media-amazon.com/images/I/81Xz4U1bgDL.jpg","0",
"RCAIFMZCFAV4F","Ant","Nice quality, sounds good","Reviewed in the United States on 22 November 2023","I enjoy these earbuds","5.0 out of 5 stars","","0",
"R3KQH7R61MBX4T","I. Shin","Music sound quality and noise canceling are excellent.  Good battery life.","Reviewed in the United States on 22 November 2023","Great sounds","5.0 out of 5 stars","","0",
"R1TUL4LNWLFYVZ","Amazon Customer","Best value for the money and sound great. Plus they stay in my ears.","Reviewed in the United States on 19 November 2023","Awesome","5.0 out of 5 stars","","0",
"R2H736NIEY0553","Alexis Cruz","Excelente,  recomendado 👍","Reviewed in the United States on 19 November 2023",".","5.0 out of 5 stars","","0",
"R2Y3017IZHNI1","Tracy l.","The sound is amazing","Reviewed in the United States on 18 November 2023","The products is amazing","5.0 out of 5 stars","","0",
"R2ASXTH6CY0TQX","yolanda price","I lost the case to my other Samsung buds. These are a replacement and all the same they are wonderful and it wasn't pricey.","Reviewed in the United States on 17 November 2023","Fast delivery","5.0 out of 5 stars","https://m.media-amazon.com/images/I/51gs-1lXTnL.jpg","0",
"R1EUS1M7I78YXG","Beeman","Amazing came in og box wish they were packed a little better I could shake them around in the box they came in","Reviewed in the United States on 16 November 2023","Great earbuds","5.0 out of 5 stars","https://m.media-amazon.com/images/I/71FxFbsvQXL.jpg","0",
"RTW4LY8EULOVU","MIRLA G MAVO P","Una de las cosas es que me llegó a tiempo. Del producto es muy bueno y el precio super !!","Reviewed in the United States on 15 November 2023","Excelente","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61ris7MZVWL.jpg
https://m.media-amazon.com/images/I/718F8LuhmcL.jpg","0",
"R2ZG7ACEAEO64G","Josh","No he tenido problemas con ellos y se escuchan bien","Reviewed in Mexico on 14 November 2023","Bastante buenos","5.0 out of 5 stars","","0",
"R1LBQHCFOYY4LW","Alejandro","Son geniales","Reviewed in Mexico on 13 November 2023","Excelente","5.0 out of 5 stars","","0",
"R3AV83OFFEIVO3","Samantha Adams","Charging is fast! Connects to Bluetooth easily! Quality is great!","Reviewed in the United States on 12 November 2023","Great Sound!","5.0 out of 5 stars","","0",
"R30FL84QAP3JBE","jacob","I have no issues with these. Everything seems to work great.","Reviewed in the United States on 11 November 2023","They work great","5.0 out of 5 stars","","0",
"R1O4MD8OYE41JU","Irena ","Good product, works well, highly recommend it.","Reviewed in Canada on 10 November 2023","Love it.","5.0 out of 5 stars","","0",
"R2IE5C2AMS0EM7","Brenden","To keep it short and sweet I got these for about $65 for a work/backup pair and they sound almost identical to my nearly $200 set of JabrasGreat pair of earbuds , especially at the price point","Reviewed in the United States on 9 November 2023","Unbeatable for the Price ~$65","5.0 out of 5 stars","","0",
"R3NUZOE6UIVWNE","Michelle S.",false,"Reviewed in Mexico on 8 November 2023","Se escucha increíble, son muy cómodos y cancelan el sonido súper bien ! 10 de 10 el precio lo vale","5.0 out of 5 stars","","0",
"R11HKCXGGDEE1C","Kuru","Muy buena la calidad de audio y no he tenido problemas.","Reviewed in Mexico on 8 November 2023","Buenos audífonos","5.0 out of 5 stars","","0",
"R3CWZEKYSK88HR","Angel Núñez","Excellent soundproof, comes with cable so that's a plus, also has diff sized earbuds which is nice. Perfect fit","Reviewed in the United States on 8 November 2023","Excellent price excellent quality","5.0 out of 5 stars","","0",
"R3T6B0LQWK9VGE","Migz","I love it","Reviewed in the United States on 8 November 2023","Great condition","5.0 out of 5 stars","","0",
"R2U4VC2GCQTX6M","Enrique","Llegó mucho antes de la fecha estimada y funcionan a la perfección","Reviewed in Mexico on 7 November 2023","Excelente artículo","5.0 out of 5 stars","","0",
"R17PO1RUIYW6IH","moeketsi motjope","Perfect fitPerfect Sound QualityPerfect ANC","Reviewed in the United States on 7 November 2023","Perfect","5.0 out of 5 stars","","0",
"R2O9SO6KUWTP85","Cheryl Bales","These are the most comfortable ear pieces. The only reason it's my second pair is that my Corgi pup ate the other ones! I like them much better then the Galaxy Pro buds. Sound is great. I usually only wear one at a time, but the sound is clear. If the pup eats this pair, I will definitely buy another pair!","Reviewed in the United States on 7 November 2023","My second pair","5.0 out of 5 stars","","0",
"RZPO6AQ6SDVJH","Skylar morongell","My wife bought the same pair at Best Buy about 6 months ago and almost paid double for these. So glad we found these on here! They were on sale $60. They look exactly like her's. Battery life, sound quality, and functions are awesome. Happy buyer!","Reviewed in the United States on 5 November 2023","Awesome buds!","5.0 out of 5 stars","","0",
"R3W2NLX4EPPCJG","Fanny Galdamez","Me encantaaannnn estan super bellos y muy comodos que es lo mejor ni se sienten en el oido estan muy bien diseñados se los recomiendo muchoo y estan a muy buen precio, thank you amazon 😊🩷","Reviewed in the United States on 3 November 2023","Vienen super cuidados, y estan super hermosos 😍","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61HgTT21OYL.jpg
https://m.media-amazon.com/images/I/61vJQ8vNmZL.jpg
https://m.media-amazon.com/images/I/711+h9pEkzL.jpg
https://m.media-amazon.com/images/I/712Jbyw3mTL.jpg
https://m.media-amazon.com/images/I/71Rsr2aD4mL.jpg","0",
"R1H2R0A81TBQRP","Tina Lee","what is there to dislike when I gave 5 stars.... idiotic question","Reviewed in the United States on 3 November 2023","no","5.0 out of 5 stars","","0",
"R1SQ393KPW5SGE","Bondigitty","These are my favorite wireless ear buds. The noise canceling is great, the sound is great, the battery lasts a long time, they are comfortable in my ear and stay put very well! And the price is very good for what you get! 10/10","Reviewed in the United States on 2 November 2023","Comfortable, and great sound!","5.0 out of 5 stars","","0",
"R14I6BN6KG3H2V","louis leveille","déja dit","Reviewed in Canada on 1 November 2023","que ca fonctionne bien sans problème a coupler avec le téléphone","5.0 out of 5 stars","","0",
"R3VL9A01WPO7XD","Cesar Temoche Teque","Excelente producto que cumple con todas las especificaciones publicadas","Reviewed in the United States on 31 October 2023","Tal cual la descripción","5.0 out of 5 stars","","0",
"R261PLTADP3SEK","Cristian Alvarado","El producto es como se espera, el precio es accesible","Reviewed in Mexico on 31 October 2023","Calidad","5.0 out of 5 stars","","0",
"R1FOUERRS5UIZK","CJ","My kiddo likes them more than her apple buds. I have a Samsung Galaxy phone and she has an Apple iphone. She takes them when she can and uses them on her Apple phone. Its getting difficult to get them back. I'm going to buy another pair.","Reviewed in the United States on 31 October 2023","Solid Earbuds","5.0 out of 5 stars","","0",
"R3LGKQ4VIP1G4D","Sue Henders","Great sound quality. Great fit.","Reviewed in the United States on 29 October 2023","Noise cancellation is very good.","5.0 out of 5 stars","","0",
"R8R81OSXSJEVJ","FreddyMv_","El producto cumple con todo lo que ofrece, muy buena opción de compra!","Reviewed in the United States on 29 October 2023","Excelente","5.0 out of 5 stars","","0",
"RL19WXA7TWHLC","Nick C. Lamb","The earbuds are hands down the best pair of earbuds I have ever used, and i have gone through many pairs, in fact, I have been hearing more instruments in songs then i knew were there.","Reviewed in the United States on 29 October 2023","The best pair ever","5.0 out of 5 stars","","0",
