"id","profileName","text","date","title","rating","images","helpful","variant:colour","variant:style name"
"R2LJ5LWA9I6GJJ","Ghosh","Afterall it's a Sony. No complains.","Reviewed in India on 24 October 2023","Undoubtedly a good entry level product","5.0 out of 5 stars","","0","Black","WF-C500/Black"
"R25GECWLI13W1D","Gaurav k.","Choose your right equaliser and swim in the ocean of music. Even a corner guy playing a jhunjuna u can identify. ❤️ Sony is best. Passive noise cancellation isolates very well. But make sure you have little big ears. Else it won't fit properly. I missed Sony WF-C700N deal at 4.2k only else I would have gone for that.","Reviewed in India on 22 October 2023","Exceptional deal at 2.9k","5.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1SF3G7F18EEXF","Kannan S Nair","Ear piece dropped from the second floor to the ground, and still it's working like nothing has happened.Connects quickly with my OnePlus mobile device.Quality of sound is above average.","Reviewed in India on 21 October 2023","Quality is really good","5.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3HAQVVM8VJJC8","Ashish Mane","I am already a sony fan from since last 15 years.At present the sony  I purchased from Amazon is of great care.About the productI know sony quality is at par with others.It is worthful for music lovers as sound is much superb than any else.I really love this brand and special thanks to Amazon that helped me to purchase.","Reviewed in India on 21 October 2023","Worth every coin","5.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1EG7M504T704A","Rohit Jana","Song is good but the fit is great.","Reviewed in India on 20 October 2023","Good","5.0 out of 5 stars","","0","Black","WF-C700N"
"RRQQRWNP4JBZ2","Cherian P.","These buds are well worth the money, the sound quality sets it apart from other offerings in this range. The sound stage and the bass it produces is very good. Even the call quality from these are decent which was surprising. Unless ANC is a requirement for you I highly recommend them.","Reviewed in India on 19 October 2023","BEST SOUNDING TWS UNDER 3K","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61gKeToJwmL.jpg","0","Black","WF-C500/Black"
"R17DRNDJ1GJTRR","Very nice case fully safty for bud’s ",false,"Reviewed in India on 19 October 2023","Nice","5.0 out of 5 stars","https://m.media-amazon.com/images/I/81-qvuoF1-L.jpg","0","Black","WF-C500/Black"
"R2QCRZH9OWLJRT","Yash Sable","Bought it in the Great Indian Festival sale so got it at half the price, it is some of the best earbuds at this price point, sound quality is immaculate and connectivity is good too. The app helps curate a personalized sound profile and you can customize the EQ as well, definitely a worthy purchase 100% bang for buck.","Reviewed in India on 19 October 2023","Best Starter Earbuds from Sony","5.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1O2LB3FGC9RGS","Balu Mukesh","I was using the tws from just 1 day , i like the design of buds charger  its mat based one . The quality of sound is excellent and bass is also good. Iam very much satisfied with this product , some of the reviews saying that bass and ANC are not good. But i don't feel  that its too bad . The automatic ANC future is superb and bass is more than adequate.It is a good product , if you are looking for a good peoduct under 5000( on offer days ) this is a value for money product.","Reviewed in India on 19 October 2023","The Quality , clarity and value for money in one product","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61tExeehiIL.jpg","0","Black","WF-C700N"
"R2YB1K2IB7JM28","Ankur","I use it for running and working out. It hasn't fallen even once during my extreme workout session. A+++","Reviewed in India on 17 October 2023","Excellent","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61HoLtUbBQL.jpg","0","Black","WF-C500/Black"
"R1KK444633XJPA","Praveen Kumar prajapat","Amazing quality","Reviewed in India on 17 October 2023","Amazing quality","5.0 out of 5 stars","","0","Black","WF-C500/Black"
"R36PRCQKP203XJ","Vatsal Galiya","The Sound on this thing is amazing loud and clear, But wouldn't not recommend someone who loves bass over actual realistic music.The mic quality could be better,rest design and comfort are really good!","Reviewed in India on 17 October 2023","Comes with typical Sony signature sound","5.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1CNEO2N6F9PT8","gurpreet singh","Full bass.....sound quality very very good.functions are awesome.","Reviewed in India on 17 October 2023","Sound quality is very very good...","5.0 out of 5 stars","https://m.media-amazon.com/images/I/612WiaT6mDL.jpg
https://m.media-amazon.com/images/I/61amQpLNDfL.jpg
https://m.media-amazon.com/images/I/61up-Xiu-3L.jpg","0","Black","WF-C500/Black"
"R2FHRBS8LNEHEX","DrAshish ","Better than airpods, and please update your application to have the best experience!","Reviewed in India on 16 October 2023","Go for it👍","5.0 out of 5 stars","","0","White","WF-C500"
"R1VXE1YOO4ETJB","Jatinder Aggarwal","I have purchased this product a month back and it's definitely not the product that I expected from Sony.It has inherent technical issues, like keep getting disconnected from one earbud. This is the issue because they have the functionality that o ly 1 earbud can work. However the moment you get another sound, either call or message tone or any other app tone, it will be disconnected and then only one earbud will connect back.Even if both the earbuds are connected then also it keep getting disconnected and reconnecting automatically very frequently, I am not able to use these earbuds at all.I tried replacement from Amazon but they are not able to do because 1 month is passed.I tried Sony customer care but they said they can't do anything as you haven't purchased it from us. You can go to service center and try to get these repaired there. Which is very unprofessional from both Amazon dn Sony.How can they sell faulty products like this.Now, in the quality of the sound, it's worst than any of the true wireless earbud that I have purchased. This is the 3rd one. Other are even half the price of this, like from Mi or OnePlus and have much better sound quality.This is very expensive product and not worth the money. If you want to spend equal money go for OnePlus or better spend some more money and buy Bose.Sony India is making all of there products in India very cheap quality and not the same what it used to be earlier. When it was made in Japan.It's also very heavy, do not fit the ear and keep getting dropped. I am sure this product will be getting discounted very soon.Call quality is just not usable, even in the very quite place, other person is not able to hear your voice.I am very surprised how others have given good rating to this product, either it's a marketing fraud or some fake reviews.Don't buy this product, it's pure waste of money.","Reviewed in India on 2 November 2022","Do not buy this product, it has technical issues","1.0 out of 5 stars","","14","Green","WF-C500"
"R37KAWB87QFD9","Rahul","Review:I had high hopes for the Sony WF-C500 earphones, but my experience with them has been nothing short of a nightmare. Not only did the charging case heat up to dangerous levels, causing it to melt, but now the earbuds themselves refuse to charge. It's clear that Sony's quality control has taken a nosedive, and their customer service is equally disappointing.First and foremost, let's address the most alarming issue: the charging case. Imagine my shock when I noticed that it was emitting excessive heat while charging, and before I knew it, the case had melted! I can't stress enough how dangerous this situation is. Sony, a reputed company, should have implemented strict safety measures to prevent such hazards. I shudder to think of the potential consequences if I hadn't been around to notice the overheating. It's simply unacceptable.Naturally, I immediately reached out to Sony's customer service, hoping for a swift resolution. However, instead of offering a prompt replacement or refund, they had the audacity to demand 1490 rupees from me! Seriously? It's as if they're trying to profit from their own product's failure. Charging customers for a defective product is nothing short of extortion.To add insult to injury, their warranty claim process is a convoluted mess. They've made it intentionally difficult to navigate, likely hoping that frustrated customers will simply give up and purchase a new set of earphones instead. It's a shameful tactic, and it reeks of a company that cares more about their bottom line than the satisfaction and safety of their customers.I'm deeply disappointed.","Reviewed in India on 13 July 2023","Divice calling experience is not good and most important pathetic customer service","1.0 out of 5 stars","https://m.media-amazon.com/images/I/51aC73NzwyL.jpg","8","Black","WF-C500/Black"
"R2L17O5QV0GK36","Veera Raghavan","I had used the product for listening to music, attending meetings over my laptop & phone. It functioned well with good sound.However, like all good things, it came to an end abruptly, in about 1 year. One of the earbud stopped functioning (got into a boot loop with repeated 'Power On' message). The internet is littered with such issues with this and other Sony earbuds.Additional surprise - the service center reported that this is a non-repairable product. And considering the product was just out of warranty (about a month or so), the only they could do is talk to the management and offer a discount on repurchase of the product. Submitted the product with the service center and awaiting response.Updated response from Sony - They are willing to provide a 50% discount on the MRP if I was interested in repurchasing it. That is around Rs 4,5000  (this is already more than what is listed in Amazon)My tip - save the money, buy a cheap headphone if you are not a audiophile or a buy a product that offers bullet proof warranty for at least 2-3 years. For reference, my OnePlus Wireless Z earphone lasted around 2 years of rugged usage, before it gave up. But it was around 3rd the price of this one.","Reviewed in India on 14 July 2023","Good but only while it lasted","1.0 out of 5 stars","","3","Black","WF-C500/Black"
"R2JLLYQ5HXXNNO","Urcute","I decided to splurge and go for a sony tws but this is a quite poor experience. the left bud gave up on me around 1 month after i got the earphones. I'm busy so it took me another month to find the time to get it to the service center and i was ecstatic to get a new piece as replacement, only to be disappointed mere weeks after i got them replaced when i was hit by the same problem again, my left buds stopped working. i still have the right bud in my ear while typing this but I'll always be unfulfilled by the lack of sound in my poor left ear. And i can only hope to find the time to drive another 30 km to the service center (gas prices are insane). i don't like losing 200rs on petrol every month for a product i paid 5000+ rs for.","Reviewed in India on 23 September 2023","One side stopped working within 1 month (ran into the same issue even after I replaced the product)","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2C049W7BYVBI2","Dibakar K.","Don’t buy this. Guys if you are planning to buy this.. let me tell you a major problem of this model, no tech youtuber will ever tell you this … I have bought this three months ago almost and already right earbud not working.. when I went to service centre as this was in warranty they told me that three people have already came to them for this same problem. Exactly same problem. Then I did some research and found out that many people have already faced this problem like me. Maybe you will get right ear bud problem or maybe left earbud, but the problem will remain the same.","Reviewed in India on 10 October 2023","Major bug in this model","1.0 out of 5 stars","","3","Black","WF-C500/Black"
"R1D2MH35GU1M6Q","Placeholder","Sony has let a product slip by. I have been buying Sony products for a long time because of their quality but this one is a clear failure. As soon as I started using it I realised there is a problem with this product - sound quality was terrible and there was too much feedback for the person on the other side of the call. I tried returning it on Amazon but there was no option to return. Amazon asked me to contact the service centre. There is one service center of Sony that too with one person sitting in a basement in Delhi's Lajpat Nagar. I was so surprised to see that from a brand of this repute. I think Sony has dumped it's worst products and plans to leave the market. I cannot place any other reason for such shoddy service quality. Now, I have raised my complaint for a refund and I would recommend that no one should buy this product.","Reviewed in India on 25 July 2023","Fraud product","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2AW1C0WOAIGCO","Amazon Customer","Sony has been disappointing, be it TV Or Tws. I am using this with Sony latest Google tv. While they have been trying to fix bluetooth issue in TV through updates, this device connects ok with TV And thought issue of tv still not fixed. But now when connected to a feature phone(only one left/right or both some time works.. Uska choice) or android phone (poor sound quality at times) this underperforms. A old boat bluetooth cheap headset perform far superior in voice, sound quality and overal music experience. What is the sense of buying this 5k device when even microphone is one and cheap tws have better 4 sound mics. Sony as a brand and quality just keep on going down","Reviewed in India on 3 September 2023","Not worth at this price","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"RYGCHQ9R1SZPN","Tharun","Not even 3 mins after delivery of the product  i just realized it gives static noise (kskaekk) like an old tv when playing songs at Max volume. I tried to compare the clarity with other head phones and a ptron worth 700 was almost similar to this.It's surprising to me that a a Sony worth 6 times more can not even out perform a device worth 700-800.It was a really disappointing purchase. If you are looking to find good ear buds, i'd recommend you put in the extra few bucks and get a marshalls or something better. The mid end are just out an right scam you'd be better off with cheap ear phones","Reviewed in India on 20 July 2023","Static noise","1.0 out of 5 stars","","2","Black","WF-C500/Black"
"R2DASTFCMBPBTK","Placeholder","Just after two weeks of use the left ear bud is failing to switch off qnd gets drained overnight. Felt foolish to bought this believing in quality of Sony. Sony seems to have reserved poor quality products for Asia taking liberty of weak consumer protection laws .","Reviewed in India on 4 October 2023","Poor quality of Sony product","1.0 out of 5 stars","https://m.media-amazon.com/images/I/61hpy9iTWSL.jpg","5","Sage Green","WF-C700N"
"R363PXZ997T7JF","Amazon Customer","One side of the product stopped working within 4 months and also with very little usage. Customer service was disgusting. No response received in mail or in live chat. After waiting in call for customer service for 15 minutes they told me to visit service center and no pickup is available. Even 1000 bucks boat earpod lasted long compared to this and they have a extremely good customer service. They picked up my headphone and replaced it within 5 days. Disgusting experience from Sony. Will never by any product of Sony from now on.","Reviewed in India on 5 August 2023","Disgusting Experience","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1IPZLMMYQYZZP","Aakar Seth","I bought the product in March 23, the left bud stopped working in September. The customer care referred me to an authorised service center, which we hard to find, as the address on Google maps is incorrect.It's easy to buy a Sony product it's almost impossible to claim warranty though.","Reviewed in India on 16 September 2023","Problematic Product with terrible service","1.0 out of 5 stars","https://m.media-amazon.com/images/I/61kYbZh3vVL.jpg","0","Black","WF-C500/Black"
"R2VEZRKB7ES6KY","Paras Volvoikar","The worst Sony product I've ever gotten. The instructions say to press buttons on both the buds at the same time but doing that only makes both of them turn off one after the other and then turn on. Button wears very quickly, it has been only over a month but my left earbud on pressing it's button, immediately restarts. It's a pain to put the earphones in pairing mode. Also the device says battery full when it isn't full. Connectivity issues when my phone is in my pocket or even 2 meters away. Trash product. You lost a loyal customer SONY. Pathetic product.","Reviewed in India on 21 July 2023","Can't put into pairing mode to save my life.","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3M569TRGGKBJ","Teddy","Inshort : DON'T BUY THISBELOW IS EXPLANATIONAfter using it for almost 5 months and being frustrated,the problem is with it's left earbud which always keep losing it's battery even if it's left inside case with right earbud which don't lose it's battery, also I went to service centre and they weren't able find it as a problem and here I am getting frustrated with this expensive product and feeling like cheated.So, whenever I have to use them once in a while I am going out they simply aren't reliable. THEY ARE CRAP.*Don't buy*","Reviewed in India on 30 July 2023","Don't go for the Brand SONY","1.0 out of 5 stars","","3","Black","WF-C500/Black"
"R12MVX4VJWQPZO","Vishal Dalavi","Product is only good for listening music songs..Not good for calls.. you will not be able to hear clear voice while speaking through this sony Bluetooth device and while in call, the opponent can't be able to hear your voice through this device...after resetting this device...still I'm facing this problem...We are not expected this from brand Sony.","Reviewed in India on 2 September 2023","Do not buy this product.🙏","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1HO3B5OE46D06","mukesh kumar","The product stopped working after a few months; still, in the warranty period, I tried to get it replaced or repaired. I contacted the Sony Service Centre but they denied service citing the reason that the Amazon seller is not a registered sales point. I called Amazon customer care, they agreed to get it replaced and ask me to submit documents like ""service denial letter"", product pictures, and invoices.  After that, I  tried calling them multiple times, and every time I get a response that the back-end team is working to resolve this. This continued for another 2-3 months with the same response.  This was almost 9 months back. Still waiting for a resolution.","Reviewed in India on 4 June 2023","Let earbud Stopped working after few months of use","1.0 out of 5 stars","https://m.media-amazon.com/images/I/71d5uV3KTNL.jpg","0","Black","WF-C500/Black"
"RJHAFWFVJ3X1K","Straight-Shooter","Sound quality is OK though not as good as Sony WF-XB700 which I have been using for more than 2 years. These are smaller and more comfortable than WF-XB700 but it looks like even Six Sigma can't help Sony eliminate defects despite their tall claims. After 6-7 months of mild use the left earbud doesn't properly charge; mostly it doesn't charge and when it does it discharges quickly. When charged, it remains connected to my phone when put in its case though the right one disconnects as it should. The case doesn't charge properly either; takes long time to charge and discharges quickly. I will claim warranty which means I will end up wasting lots of time and energy.","Reviewed in India on 10 May 2023","Left earbud malfunction in 6 months of use","1.0 out of 5 stars","","0","White","WF-C500"
"R1NF0BECN5A08K","Pooja bhatt","They slip of when ur walking or running, any small movement and slip off , not at all good for running and walking not good for gym as well 😔 upset with Sony .","Reviewed in India on 22 September 2023","Not good for gym ,running, walking.","1.0 out of 5 stars","https://m.media-amazon.com/images/I/61OCRJcxzcL.jpg","3","Black","WF-C700N"
"R8VV9W5RV3MWT","Rockie","Within few days of purchase n use Right side of earpod stopped working. No sound. Complete blank. Never xpected such kind of quality make from such a branded company.","Reviewed in India on 24 September 2023","Bad n annoyed","1.0 out of 5 stars","","0","Green","WF-C500"
"R12SMZ54TYZ1DJ","M D Shah","Just after a week from delivery of the product, one of the buds got stuck at power warning. Now the seller (Appario Retail Private Ltd) is nowhere to be seen in the order history link. there is no way to connect with the seller.","Reviewed in India on 4 August 2023","One Bud got stuck at ""Power"" warning audio","1.0 out of 5 stars","","0","Green","WF-C500"
"R2V02QHRTALY8N","diptyajit d.","The earpods stopped working with 6 months. Tried reaching out to Amazon but since item was out of the return period they could not do anything. Asked me to contact the manufacturer as there is a 1 year warranty. Tried reaching out to both manufacturers and the seller but none of them helped. Absolutely horrible service.","Reviewed in India on 23 July 2023","Horrible Service","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1DRUKBBFNOTS2","Pratham Angle","After an few months of usage, one earpod stop working. When I tried reaching out the sony service center. They denied service because the seller was not authorised dealer. I reached out to sony India support, they just did not respond to the issue, despite several follow ups.I have had 2 bad experiences with sony headphones and after sale services. I dont think ill purchase sony products any more.","Reviewed in India on 10 June 2023","Terrible after sale support","1.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1I4F0HM40YONG","Som Aditya","Background Hissing noise that I have never experienced in any other headphone (wireless or wired doesn’t matter) this is a problem unique to this headphone model. There is always a Hissing Noise In the background while playing any kind of audio. I bought this for ₹6000 and this is the best I get? I have never experienced the hissing noise even in a ₹250 wired earphones. I am disappointed to say the least. I also read reviews online of the exact same model number outside of Amazon and a lot of people experienced the same thing and replacing the pair didn’t fix the issue at all. So I really want to return it.  I don’t want a replacement I just want to return it. And get a refund as I have already ordered a cheaper pair of by headphones on Amazon.I even tried connecting it to my iPhone and it didn’t fix the issue.","Reviewed in India on 17 April 2022","There is always a Hissing Noise In the background while playing any kind of audio.","2.0 out of 5 stars","","2","Black","WF-C500/Black"
"R1Z132B375Q2J6","Hari prasad","Zero percent noise cancellation..worst thing about it is even a pin sound is creating disturbance while call to opposite person who are on call with us...sound for music is awesome","Reviewed in India on 18 March 2022","Sound is awesome , for calling it's worst very worst..which gives even a pin drop sound to hearer","2.0 out of 5 stars","","2","White","WF-C500"
"RAKFGUZ7YTU61","Sunil","Since noise cancellation is not available, Mic quality gets very poor. too much noise even though there will be no noise in the background. Fitting is also an issue.","Reviewed in India on 11 March 2022","Not worth money","2.0 out of 5 stars","","0","Orange","WF-C500/Orange"
"R11DLWERT40Q1T","k anil kumar","Sound quality not upto the mark","Reviewed in India on 6 April 2022","Sound quality not adequate","2.0 out of 5 stars","","0","Green","WF-C500"
"R3AQEWSRAH4IYJ","Santosh","Calling and music. Zero noise cancelation.. cannot use it for calling","Reviewed in India on 16 February 2022","Zero noise cancelation..call receivers can hear your surroundings but not your voice","2.0 out of 5 stars","","3","Black","WF-C500/Black"
"R2DIZBMSVQKNHM","K Karthik","To big to look in a est","Reviewed in India on 23 March 2022","Could be better to fit in ears","2.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2JNCXXDHNQT9C","Amazon Customer","Comfot level kobaur improve krna chahiye","Reviewed in India on 5 February 2022","I think comfort level shuold be more improve","2.0 out of 5 stars","https://m.media-amazon.com/images/I/71XVaZKr2OL.jpg","3","Black","WF-C500/Black"
"R3TVWVONJAGNBY","A","Writing this review after 2 months of use. Within initial days of used a initiated the return process but choose to keep it simply because there's no better alternative at this price point. This product is not meant to be taking calls with was my primary reason to return.I can comfortably use this for around 1.5 hour and then slowly my ears start hurting, so not recommended for prolonged use.Can't sleep with these earphonesI bought another neckband earphone to compliment this. WI-C100 which is much comfortable to use and offers same level of sound quality with better call qualityPros:Good balanced sony sound qualitySupports Sony headphone support which can be used to tweak EQEarbuds doesn't pop out of ears too muchButtons are okayishCons:Call quality is not bad. Can't recommend this TWS for taking calls. The mic quality is simply bad. I use this only for musicNo Bluetooth 5.2 supportThe case's battery is small thereby effectively 1 full charge to earbudsFully charging case take 3 hrs which is a lot IMONo way to know the charge level left in case. Sony could have included a 4 led system to know the battery status but they put just one led.The indicator works only when battery is lowWhen pausing the audio, there's a minute delay between both the earphones which is easily noticeable","Reviewed in India on 1 November 2022","Good enough entry level sony quality TWS. Only for music. Bad call quality","3.0 out of 5 stars","","0","White","WF-C500"
"R14EQ0ZGYMHH81","Shadow","Sony has just focused on Sound Quality and you can Adjust it with Their App and there is nothing extra in these Earbuds these are so slow that playing games is a big no as they take almost 1 to 2 sec to register any feedback through phone or even through the buttons on earbuds, Charging is also Real Slow, It takes Almost 3 hrs to charge the case and even if you have used earbuds for 3 hrs the case will take around 1 hr to get charged.... If you are looking ear buds just for Sound and Calls then you can go with it.","Reviewed in India on 2 November 2022","Sounds Ok But Lacks Many Features","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"RKYSI6YT42MB2","Syed","There are a variety of wireless buds available on Amazon.However, each has a very different quality despite having similar prices.I chose these buds for there form factor, namely the comfortable fit and easy to grasp shape.There is no noise cancellation available and neither is it advertised.The bass is decent, varied settings given to customize your settings however the control app is fairly complicated as all settings arent confined there, some need to be accessed at the Bluetooth devices menu.It is not waterproof or sweat resistant, however has not given any grief for minor splashes and abuse.It is a fairly decent product, best described as above average. Definetly better in quality than the Oneplus Buds, BOAT, and other thousand Chinese inferior earpods.if youre looking for something to knock your socks off, best pick up one of the big boys like the Senheisser Momentum True Wireless, Sony WF-1000XM4, or whatever is the latest offering by Beats.","Reviewed in India on 9 April 2022","Low cost but worth every penny","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R1AQH5SQBO8HKW","Argho","I bought this at the price of ₹4490 after all discount. I am not complaining about ANC and all. This fits so well, doesn't required ANC.I can consider Oneplus, Realme Buds Air 3 in this price point. Where they providing ANC and so much of features.I skipped all the features because of Sony's sound over all of those. But beside awesome sound i can feel a HISS noise whenever I plan any music. That HISS noise started as soon as you play any music. As a music lover I can't afford it. It's so pathetic for me. I claim for refund as well.Thank you.","Reviewed in India on 5 July 2022","Sound quality is awesome, but bg HISS noise sucks","3.0 out of 5 stars","https://m.media-amazon.com/images/I/41SuHknqNnL.jpg
https://m.media-amazon.com/images/I/511j-KuH6LL.jpg
https://m.media-amazon.com/images/I/51APgwYHC4L.jpg
https://m.media-amazon.com/images/I/51U8UfqIJlL.jpg
https://m.media-amazon.com/images/I/51dfn3Qi7cL.jpg
https://m.media-amazon.com/images/I/61THCBo4tbL.jpg
https://m.media-amazon.com/images/I/71RDsczEOnL.jpg","4","Green","WF-C500"
"RAAUWPF1I28OM","SHIVAM","The Sound Quality is fantastic for the given price point.The whole top part of the bud is the button which is pressed accidentally when you sleep on the sides. The fit is also not so great. Always feels like it's going to fall.ANC is definitionally missing. The mic doesn't work so well. Buy it only if you are going to use it in a quite place.","Reviewed in India on 10 October 2022","Sound and Build Quality good but aesthetics and user experience bad","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2A7OI2246W6Y1","4C GROUPS","You can get this TWS only for1. Excellent sound quality. How Sony managed with this little sized driver  (5.8 mm) is just wow !2. Good app support. You can EQ the sound and once you get it right, this TWS can easily replace 10K TWS3. I like the case and charging. The buds are okiesh. I have replaced mine with Spintfit CP100+ and its excellentDislikes:1. Comfort is not that great...but can be adjusted2. Control on the buds is pathetic. It has zero tactile feel. Better to not use them3. No ANC is ok for me, but at least wear detection should be there4. Forget about using for calls. Call quality is very bad...period !","Reviewed in India on 12 May 2022","Not the best value TWS","3.0 out of 5 stars","","3","Black","WF-C500/Black"
"R77LLJ4NWZO1V","Saksham Singh","Like there are n number of earbuds in market right now and you must be purchasing these because you want something extra...like extra bass, extra sound cancellation, extra loudness, extra sound quality and all...but to be very honest these earbuds don't actually provide you any kind of extra thing...you can get the same thing or even better for like 2k or 3k...but ya you are getting a Sony product so if you are conscious about brand value and have a high budget of like 5.9k, then you can get these...otherwise a straight NO!!!That's it for this product!See ya ;)","Reviewed in India on 27 June 2022","These are a great pair of Earbuds...but for this price :(","3.0 out of 5 stars","https://m.media-amazon.com/images/I/51PipC7emNL.jpg
https://m.media-amazon.com/images/I/51teWnwYF2L.jpg","0","Black","WF-C500/Black"
"R33WXZSB15JHBZ","Akhil Raj","A impeccably good in sound quality for this range. Battery power is like unlimited. You only need to charge the case like one a week or something. Helds up sturdy in your ear for most of your workouts except running, it might get loose at that time. The only drawback i can say it that the mic is now shotgun type, meaning it'll pickup your surroundings more than your voice when you call someone. Other than that great buy.Edit: after 8 months usageThe left side has given up on bass and the volume has gone down 30%. Didn't expect a sony product of thia price range to show problem withing a year of its purchase. Trying to claim warranty next.","Reviewed in India on 8 March 2022","My review","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"RQY39AIUEJ58Y","Karuppasamy","Previously used Wf-1000xm3. Compare with that..Comfortable- no issues, good. Feeling secured in ear better than xm3.Sound quality - much reduced for the price factor.Build - Good as other Sony products.Call - Good , no issues.Max. Volume sound- very low compared to xm3.Not recommend for listening songs if you generally like to hear with reasonable amount of volume. (Subjective to individuals, but compared to xm3 say  it’s 100% volume = 60-70% of xm3 approx.)","Reviewed in India on 6 August 2022","Sony durable build. But max volume….bad .","3.0 out of 5 stars","","0","Green","WF-C500"
"R26A0T8COKENSL","The Product Life","The mics on these are horrible. Even with the slightest of background noise (fan on high speed) the voice is not clear to the person on the other side. Have contacted support and they just asked me to reset the buds and try again. No change.Sound quality is great for music, and the fit is very good so ambient noise is cancelled out to a great extent. Battery life is also great. Have charged only 1-2 times in over a month.","Reviewed in India on 26 July 2022","For music only. Forget about calls","3.0 out of 5 stars","","4","Green","WF-C500"
"RSQI50Z0G8D70","Ashish","Product is decent but if you tried any Sony product in your life before you will immediately notice that this is not Sony product sound signature is decent but if you like that Sony thumb sorry bro this product is not for youBattery is goodMic is ok ok not good not bad","Reviewed in India on 1 October 2022","Sounds not upto Sony level","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R2VYK5BZS1T59B","Amazon Customer","The colour is different it’s almost pink and on two wheeler at minimum speed the noise is too much u don’t understand what’s speech is going on the only thing best is brand bt isn’t uptown it’s standard at all it’s a mistake almost to buy, this is after I got replacement the previous didn’t start means switch on at all ………………………………………….. that’s it I can till now……………………………………………………………………….. In whole useless waste","Reviewed in India on 24 May 2022","Waste","3.0 out of 5 stars","","0","Orange","WF-C500/Orange"
"RHPX33Y8ZVRFW","Akash Hingane","I get connection problem in my product after using 1 month......but it was really good sound quality battery backup amazing perfectly fit in my 👂 happy if issue was solved!!!","Reviewed in India on 27 October 2022","Connection problem in right earbud","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"RKCEO0EYJPRPH","Omprakash J.","I have used jbl, senheizer, mivi before. The sound quality is same as other. The only reason I bought Sony because it's not made in China.  To to summarize it's good and worth of price. I got it in INR 4400/- in offer.","Reviewed in India on 11 September 2022","It felt like I was delivered  renewed product.","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"RV9QQTLLIQZ7L","Yatish Kale","Nice sound quality. And also very good passive noise cancellation due to design. Feel comfortable wearing it. Only bad point is the mic quality, which maybe due to position of the mics but on calls the other person will be hearing all the background noise clearly except your voice which I feel is a very big flaw for headphones at this price.","Reviewed in India on 1 April 2022","Great headphones overall, but can't use for calling","3.0 out of 5 stars","","0","Black","WF-C500/Black"
"R3MS23QJJMFJ32","anand","Sound & volume quality is good. Comfortable to wear. Pretty compact and ergonomic.Enjoyed the audio quality for music and videos. Sounds decent for the price.Call / Mic quality is very very poor. While using it for Indoors and Outdoors calling it is just horrible.The mic is so sensitive that it picks up all the chatter from the background. Strict NO for calling.","Reviewed in India on 14 February 2022","Good for music | Bad for calls","3.0 out of 5 stars","","2","Black","WF-C500/Black"
"R278X9W6TBY866","Ann","The pause play button on the right earbud is such a pain... It doesn't work at times and it's so frustrating.Even tho I'm using the earbuds along with sony connect app idk I'm not enjoying the music as much as I did with boat earpods (yes I used boat earpods for a year and the left earpod stopped working so I thought of giving sony earpods a try).. idk anything about base or equilizers n stuff but I do know that I love music when I can feel every beat every instruments used or every small details in a song (that's how I enjoy music, just close your eyes and float in your mind while the song's playing, just peaceful), so I did every kind of settings to get that perfect feel of the music but... I dint get that.. it feels bland, tasteless 😐.. it's like listening to music just for the sake of it..sometimes while on a call, there's latency, I mean either the other person is not able to hear you properly or your voice reaching them is delayed, situations like these, I remove one of the earpods and hold it near my mouth and speak into it, it seems to work that way.Charge in the case seems to last for 2 days max.. the case started blinking and at first I dint know what was happening later it stopped blinking and then I realised it was out of battery, blinking was an indication to charge the case.Used them for almost a month now and these are the things I wanted to share, I'll add more in the future is there's any.","Reviewed in India on 29 August 2022","Mmm ok... 🤷","4.0 out of 5 stars","https://m.media-amazon.com/images/I/716dvkLw9WL.jpg
https://m.media-amazon.com/images/I/71E-8HDhsnL.jpg","13","Black","WF-C500/Black"
