id,profileName,text,date,title,rating,images,helpful,variant:colour,variant:style name,brand,variant:,variant:size,scores
R2EJX7QH7BFMN4,Ishmael,Number of time it is not connected with i phone or took  ore time to reconnect,Reviewed in India on 23 October 2022,connection problem some time with i phone,4.0 out of 5 stars,,3,Triple Black,,bose,,,"build quality: 2
price: 1
comfort: 2
design: 1
battery life: 1
sound quality: 2"
RPI7SJUU1VZHE,Placeholder,"So it's a good product, decent product but in terms of sound quality and battery life comes no where close to Apple EarPods pro. The product has 6 hours of battery life, compared to AirPods Pro which is 24 hours.  Also The noise cancellation is about the same but Sound quality is not upto the level of AirPods , even directional sound and spacial feel is no where close I am disappointed after I bought this I tested the AirPods and felt like I lost some money. Now in less than a month it stopped working, perhaps poor quality parts?",Reviewed in India on 25 January 2023,Its good but not great.,2.0 out of 5 stars,,0,Soapstone,,bose,,,"build quality: 1
price: 2
comfort: 2
design: 2
battery life: 1
sound quality: 1"
R1M3FSDPQDBS93,Amol Deshpande,"Active noise cancellation, perfect fit in ear, beautiful sound quality!",Reviewed in India on 5 August 2023,Amazing earbuds quality,5.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 0
price: 0
comfort: 3
design: 0
battery life: 0
sound quality: 3"
R1F2HCCQZJDNVX,Kindle Customer,"The best thing I like is one can set right level for noise cancellation through app. means if outside on road walking the noise cancel level can be set to half so that can notice vehicles near by whereas for teleconferences one can set noise cancel level to high.The set is strong, as I dropped it on floor by mistake while removing my mask, but no damage due to strong outer body.Only connect one device is something I dislike at first, as compared to the headsets but one can live with it, toggling between devices is not super easy or perhaps I dont know. Overall I loved it.",Reviewed in India on 27 August 2021,Masterpiece,5.0 out of 5 stars,,2,Triple Black,,bose,,,"build quality: 3
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 0"
R367G74QIUSGG5,Sathish,"Build quality is a little bad, glue on the sides of the earbuds are visible outside.",Reviewed in India on 4 October 2022,Good,4.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 1
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 0"
R9H1X9HH148C7,vijay reddy,I totally disappointed... Earbuds r worst for calls...and due to  it's heavy weight ears r paining.... while driving our voice is totally not visible to the other person....i begged u to take return but u Amazon made heavy loss to me...,Reviewed in India on 10 November 2023,Worst earbuds for voice calling,1.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 0
price: 0
comfort: 1
design: 0
battery life: 0
sound quality: 0"
R3CD6A8TFAJVT,Bannu ,If anyone says Sony is better I’d like to throw away their opinions out the window! Bought a pair of Sony Xm … after few weeks unhappy with sound and went back to BOSE !! No one plays music better than BOSE and these are sweet to hear and see also smart to look at and very sturdy fit! White ones are just beautiful like two oyster pearls!!Go ahead without second thoughts!!!,Reviewed in India on 1 November 2022,This is the ULTIMATE listening experience!!,5.0 out of 5 stars,,0,Soapstone,,bose,,,"build quality: 3
price: 0
comfort: 3
design: 3
battery life: 0
sound quality: 3"
R9JR3UT37IYFN,saunakb,"I am a Bose fan since ages. I still use their qc 25 wired earphones in this WFH age. Needed a Bluetooth option to complement. Was thrilled to find this product on deal. Glitchy set up and clunky app required turning off all other Bluetooths nearby. Post set up, ANC, soundstage and clarity was amazing. Left earprice simply stopped working in 2 days. Tried a bunch of fixes from Bose website and the internet. Nothing worked and it seemed that the left earpiece battery is dead. Ordered a replacement which arrived promptly. Setup this time was easier since going to a middle of a park avoided all other Bluetooth signals. Again was blown away by the sound and ANC quality. Right earpiece decided to quit audio in 3 days, and the left one tagged along with it. Not the earprice battery this time but seems to be glitchly signal from right to left earpiece stopping all audio from both earpieces if used together. Left earpiece works fine if used alone after reformatting all connections, but the moment you take the right earpiece out of the box, it's game over. No way do a factory reset to get rid of glitchy updates if that's the issue or to take another walk to the park to re-ignite our pairing. Heartbroken with Bose's inablility to launch a reliable pair of earbuds which doesn't ghost you if you look at them side ways. Requested a return now and have purchased a competitor product. Thanks Bose for at least pushing me to take a walk in the park!",Reviewed in India on 29 March 2022,Very unreliable product,1.0 out of 5 stars,,4,Triple Black,,bose,,,"build quality: 1
price: 2
comfort: 1
design: 2
battery life: 0
sound quality: 2"
R3TVB3DGFEDL9L,Indian,"Do not buy this. Bose is selling old 2021 manufactured models. The batteries are dead. I tried to return, now after checking and taking the return, they are saying I have returned wrong item and won't refund my money. Save you money and mental health and buy something else.",Reviewed in India on 7 November 2023,Bose is selling old defective items in India,1.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 1
price: 1
comfort: 0
design: 1
battery life: 0
sound quality: 1"
R18HAK37F7YE8Z,Arvind Prasad,"Most of the reviews written here are right after receiving the earbuds. This is a long term a true review. Immediately after I received the earbuds, it was not working. It was replaced the next day thanks to amazon.After 11 months of use the left earbud failed. I contacted support. It was a harrowing experience. The guys seem to be least interested in solving the issue and kept sending me manuals on how to connect earbuds. They later asked me to return the earbuds to Klick IT solutions, their partner in customer support. It was returned on Feb 03,2023. It should be noted that service for this product is provided by TVS India. They act and respond like pigeon messengers of BOSE. BOSE India has not put up their office phone numbers or emails on website. Therefore they are not answerable to customers!!!!!!! Call center has the standard reply, ""When we receive it we will replace it"". I have never experience such poor service after paying high cost. Guys, you spend to buy the most expensive earbuds, and get service worst than sarkari. Even governments respond better.",Reviewed in India on 27 March 2023,Quatlity issues with battery,1.0 out of 5 stars,,7,Triple Black,,bose,,,"build quality: 1
price: 1
comfort: 2
design: 1
battery life: 1
sound quality: 1"
R1DMEVR8QBETOX,Anil Kumar,"I tried answering office meeting at gym, with these headsets, and I felt the ANC is very nice. The other end, did not sense any noise as such and I could also hear everything in a environment in which music was being played at gym. The only flaw is assume, is related to the size of the earbuds when placed in ears. The default one'seems to be big",Reviewed in India on 6 October 2022,ANC is very nice,5.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 2
price: 1
comfort: 2
design: 1
battery life: 2
sound quality: 3"
R31G1JS42T7BQ6,Aley,The audio is not usual Bose Quality. Very bad audio and quality.,Reviewed in India on 10 August 2023,Disappointing,2.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 1
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 0"
R1A6EQ9M7AI1U8,utkarsh kumar,"The sound quality and noise cancellation is at par with my QC20 earphones, but the Bluetooth issues are too much. Calls get disconnected automatically, and moreover the mic is not good. It doesn’t pick up what I’m saying if I’m lying on my back. Definitely not something that I’d expect from Bose.A new issue has cropped up, that it doesn’t disconnect even after I remove the earphones and put them in the case. Highly irritating. This is the second product that I have received, as I had to get the first one replaced as the mic wasn’t working properly in it. Am trying to connect with the service Center but I’m on hold for the last half hour.",Reviewed in India on 31 December 2020,Do Not buy. Not worth it at all.,3.0 out of 5 stars,,3,Triple Black,,bose,,,"build quality: 2
price: 1
comfort: 2
design: 2
battery life: 1
sound quality: 3"
RTS9ACHJLLC61,Jayesh Shah,The sound quality of these buds is superb with good noise cancellation.,Reviewed in India on 11 July 2023,Awesome sound.,5.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 3"
R37R6BK2TQVTNX,Anmol Sharma,Pros- Voice Quality is Top-Notch no doubt about it.Battery Life due to over size is good.Connection is fast.Cons- Can't use both earbuds individually. Because its using master (Right bud) & Slave (Left Bud) for connectivity.You can use left bud only if right bud is on or placed inside the charging case with its lid open.Very disappointing and is a deal breaker for me.,Reviewed in India on 6 January 2023,Still Using Master Slave Protocols ? Really Bose ?,2.0 out of 5 stars,,2,Soapstone,,bose,,,"build quality: 3
price: 0
comfort: 0
design: 0
battery life: 3
sound quality: 3"
R3VOG7XLSYI1ZR,Aman Raj Suhane,"Best noise cancellation you can get. I am using airpod pro from almost 8 months, but noice cancellation on this product is best. When u wear this product it's like all vehicles turns into electric vehicle, no outside noice disturbs you. Its my 5th bose product and best till date. Overall very good product. Must buy...",Reviewed in India on 12 November 2022,Bose is boss...,5.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 3
price: 2
comfort: 3
design: 2
battery life: 3
sound quality: 3"
RLSTJA07YKQTV,Sani,"the crackling is sort of behind the music, usually on the treble parts. Like the earbuds are struggling a little to hit the high notes. Had to return the item because there was crackling noise on high notes with high volume on left earbuds and sometimes even right.. Although  the sound was excellent but this issue made everything  else worthless. I guess this was FAKE. AND ALSO THE LEFT EARBUD'S FIT WAS LOSE. ALTHOUGH THE TIPS WERE OF PERFRCT SIZE FOR ME WHICH IS NO.2. THIS WAS DEFINITELY  A DEFECTIVE PIECE. HAVE ORDERED  ANOTHER ONE. HOPE THIS TIME I RECEIVE  A GOOD PRODUCT. I WILL CHANGE MY REVIEW ONCE I AM SATISFIED. THIS REVIEW COMES AFTER RETURNING 3 BOSE BUDS AND THE FOURTH ONE SOUNDS THE SAME WITH DEFECTS. WASTE OF MONEY. NOW MY RETURN WINDOW IS ALSO CLOSED. I AM DEFINITELY GONNA THROW THESE AND BUY SONY'S LATEST BUDS.",Reviewed in India on 23 February 2022,DEFECTIVE PRODUCT RECEIVED. CRACKLING NOISE CAN BE HEARD UPON  WHEN LISTENING TO HIGH PITCHED SONGS,2.0 out of 5 stars,"https://m.media-amazon.com/images/I/61B7552zU5L.jpg
https://m.media-amazon.com/images/I/71NJravwbxL.jpg",0,Triple Black,,bose,,,"build quality: 1
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 2"
RELCM7R7HQH5X,Rohit Arora,Should have more bass!,Reviewed in India on 9 November 2022,Should have more bass!,4.0 out of 5 stars,,3,Triple Black,,bose,,,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 2"
R25B12RCV70UWY,Bharat Kashyap,"Super sound, absolutely non-existent noise cancellation. Noise is cancelled out only passively at high volumes",Reviewed in India on 13 November 2022,"Super sound, but non-existent noise cancellation",3.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 2
price: 1
comfort: 2
design: 2
battery life: 2
sound quality: 3"
R26JGE59UK0797,Deepak kumar,"It’s not Upto the mark earbuds it’s battery backup drained too quickly and sound is ok ok kind there is not much bass and treble as compared to this price range with other earbuds, so disappointing from this product not expects from boss.",Reviewed in India on 11 October 2023,Battery back drained too quickly,1.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 1
price: 2
comfort: 1
design: 1
battery life: 0
sound quality: 1"
RCC5PB586K1Q0,Sunil Naik,"Connection issues, the application and the device are way too glitchy, it connects and disconnects on its own.",Reviewed in India on 19 October 2022,Nosie cancellation is awesome,3.0 out of 5 stars,,0,Soapstone,,bose,,,"build quality: 1
price: 2
comfort: 0
design: 1
battery life: 1
sound quality: 2"
R7J3JQ9QHYXJ6,Family,I have order a bose anc headset for study and for my office work but I'm very disappointed. whenever I'm using it within 2minute im getting very bad headache and my ears are paining as well although noise cancellation are not up to the mark and this earbud is quite bulky as well and sound is too harsh.When I'm went to return the product there was no return police only replacement is available.When I have reached to customer care to return the product they are not returning at all. They are telling like use it if any technical issue comes we will help you out. What the hell is that.,Reviewed in India on 22 May 2023,Very disappointed with amazon delivery since they are not returning the product,1.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 1
price: 2
comfort: 0
design: 1
battery life: 0
sound quality: 1"
R16IVCSEXS3PHI,Ganesh,Worst product. Used only 5 or 6 times and right ear bud is blinking in red. Threw it in dust bin. If you want to waste the money go for it. Kudos Bose,Reviewed in India on 21 October 2023,Never buy Bose ear buds,1.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 1
price: 1
comfort: 0
design: 1
battery life: 0
sound quality: 0"
RQ3Z4RL727V2X,p.aasaithambi,I never expected this worsted experience from Amazon ...!!Still. Tendays i won't get any solution ...!!Please solve the trouble ...!!,Reviewed in India on 1 November 2023,Missing main part,1.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 0
sound quality: 0"
R39EHCH3SP9S1U,"I am not satisfied, volume control bad, touch  control is bad, I am not referencing this buds , go to jabra best","I like model , model is look like a sporty look, music quality superb, call clarity ok, noise cancellation bad, volume control is bad why voice control is touch up,down some times is not working I fell bad, don’t buy this buds",Reviewed in India on 17 September 2023,Don’t buy this,1.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 2
price: 0
comfort: 2
design: 3
battery life: 0
sound quality: 3"
R3NEXWS775MD7Q,Placeholder,"I bought this product in May 2022, and it has already stopped working in September 2023.  Not something I expect from a product of this repute and price point.",Reviewed in India on 23 October 2023,Very low reliability,1.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 1
price: 2
comfort: 0
design: 2
battery life: 1
sound quality: 1"
R1EE86IOKSGQIY,SRINIVASAN S,"Excellent Sound Quality, Each and every note is reproduced by this Quiet comport notice cancelling earbuds.Battery lasts for more than 6 hours with 60% volume.Highly recommended.",Reviewed in India on 17 February 2023,Very Good,5.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 0
price: 0
comfort: 3
design: 0
battery life: 3
sound quality: 3"
R11D3T5N6XIES2,Nunna Rao,"Amazing Sound Quality with crystal clear audio in Loud and Clear.Design is so good that it is comfortably sit inside the ear lobe and does not give pain due to long term wearing.At times I feel after some times that I am not wearing any thing.One small problem I faced is that couple of times, the left ear bud slips of once a while and I got to be conscious about it after all they are not cheap to replace the lost ones.I am happy for what I have spent though expensive",Reviewed in India on 17 November 2020,BOSE Noice Cancellation Ear Buds,5.0 out of 5 stars,"https://images-na.ssl-images-amazon.com/images/I/61G+hXygfGL.jpg
https://images-na.ssl-images-amazon.com/images/I/61GZwFswUlL.jpg
https://images-na.ssl-images-amazon.com/images/I/61U6h3RgN8L.jpg",2,Triple Black,,bose,,,"build quality: 3
price: 2
comfort: 3
design: 3
battery life: 0
sound quality: 3"
R219FAOZ926YPP,Arup Ray,Bulky.Mic is not that great.Excellent noise cancellation.Batter life is about 5 hours.Loses Bluetooth connectivity if I take it a little away from my iPhone.An average product; no longer the Bose it used to be.,Reviewed in India on 16 February 2022,No longer a Bose under Apple,3.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 1
price: 0
comfort: 0
design: 0
battery life: 2
sound quality: 3"
R14JWA8M0WGWMP,Swatanu,Excellent product. Noise cancellation is very very good. And sound quality is the best. Yes expensive but delivers in value.,Reviewed in India on 5 March 2023,Great sound quality. Distinct reduction in outer noise,5.0 out of 5 stars,,0,Soapstone,,bose,,,"build quality: 0
price: 2
comfort: 0
design: 0
battery life: 0
sound quality: 3"
RZZ11W06YEOV5,Amazonian,Best ALL in one Earbuds...Bose is the BossAll good...,Reviewed in India on 10 May 2023,Best ALL in one Earbuds...Bose is the Boss,5.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 3
price: 2
comfort: 3
design: 2
battery life: 3
sound quality: 3"
R1QQ53018YQ5O0,Bhaskar Krishna,"I had these since october and everything was fine till I updated the firmware on these, left earbud has a continuous crackling sound when not listening to anything but drowns out with music, this becomes very irritating watching youtube videos when any pause of speech or audio causes crackling sound to be heard again.Will be sending these for a replacement !",Reviewed in India on 27 February 2021,"Good Performance, Bad Quality",3.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 2
price: 0
comfort: 2
design: 2
battery life: 2
sound quality: 1"
R2L637XOMMKBZ0,Amazon Customer,"Not sure why bose is lacking one feature to connect atleast 2 bluetooth source... i am having plantronics, it simply connects to PC and phone at the same time.Hope bose include this feature",Reviewed in India on 12 June 2021,Bose technical glitch,4.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 2
price: 1
comfort: 2
design: 2
battery life: 2
sound quality: 3"
R2YJ7C90JEZFRC,Sabyasachi Chatterjee,"This is by far the best ANC earbuds I have used. The noise cancelling is excellent. In my case, there is constant stomping sound from upstairs. But after wearing these, they completely go away. So it gives me a lot of much needed peace when I am at home. Just ensure that the eartip fit is tight yet comfortable. Even other sounds are greatly muffled. I can wear it for hours without any discomfort. I strongly recommend buying it against the less expensive ones (I used realme, jabra, sony lower end model) as it is far superior and worth the price difference.",Reviewed in India on 21 January 2024,Best noise cancelling earphones,5.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 3
price: 2
comfort: 3
design: 2
battery life: 0
sound quality: 3"
R3HATFE02T9G0R,Siddharth Tata,"Edited review- written Nov-2023Was using this product with good experience for past 13 months. One fine day the left earbud stopped working (red and white light flashing). Called service Center to find out that this product cannot be repaired and was offered a 10 percent discount if I buy a new one as warranty is for 12 months only. Just outraged at the fact that a product from a brand like Bose can stop working a month after warranty and there is no remedy. Willing to pay service pays to fix it- but they say they can’t do anything about it. Internet has a lot of similar reviews of product just failing suddenly. Don’t buy this until you are confident that Bose has fixed the defect or are willing to live with a piece of junk immediately after 1 year.Original review- written Sep-2022First the positives- the Bose noise cancelling is the boss of the industry. I have about 10 Bose products at home and the one thing that always delights is the sound quality. The not so great parts- the buds are large and come in a large case- Bose needs to fix this on their next generation.Now the very bad part. The earbuds worked great and I was using it for 1-2 days and they ran out of charge (as they should) but they wouldn’t recharge. Tried every trouble shooting step listed on the website but didn’t work. Of course buying Bose from Amazon means you have two super customer obsessed companies and Amazon customer service offered a replacement next day. I am on my second set, so far things seem to be working fine.",Reviewed in India on 29 September 2022,Edited after 13 months- DONT BUY THIS- It doesn’t last long,1.0 out of 5 stars,,46,Triple Black,,bose,,,"build quality: 0
price: 1
comfort: 2
design: 1
battery life: 0
sound quality: 3"
R1LS4USGDRT854,Placeholder,"Best Ear Buds i ever owned . Solid , Excellent sound clarity . Separation is good. Bass is excellent , Treble adequate . Noise cancellation is excellent . Over all worth for the Money spent . Close your eyes and buy. Don't go with negative reviews on it's bulkyness . Very sturdy one. It eats all the other brands. Bose is the BOSS .",Reviewed in India on 15 January 2024,The Best I ever owned,5.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 3
price: 2
comfort: 2
design: 2
battery life: 0
sound quality: 3"
R1DPB4KLHE4AB2,Praveen Kumar M,i use this device and attend US calls sitting in an auto. its just State of the Art Noise cancellation device out there.,Reviewed in India on 25 January 2024,State of the Art Noise Cancellation,5.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 3
price: 2
comfort: 2
design: 3
battery life: 2
sound quality: 3"
R38J6URVY97VD5,Balaram G.,"Noise cancellation is out of the world provided the earbuds fit properly. Sound quality is perfect, low high and mid are all crystal clear. Those who love extra bass this earbud is not for them. Battery is also very good, last for a long time. Fit in ear is very important so choose proper size(small, medium and large) for your ears.",Reviewed in India on 26 October 2023,Noise cancellation is awesome,5.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 2
price: 0
comfort: 2
design: 1
battery life: 3
sound quality: 3"
RXMY0K5VZZ3VX,Rohit,"Firstly, Noise cancellation. Technically we don't hear the rest of the world. Unless otherwise it is harmful to ears without these headphones.Secondly music. We hear each tune, each instrument, each rhythm, each tone and wholesome of all there is to hear about music. Never drops any bit of frequency that we call music. Some of these features are available in top notch headphones.Bass could have been better. Especially for some songs where low frequency dominates, we don't get the real feel of that. Yet it comes live when we hear loud.All in all worth each penny. Definitely recommend.",Reviewed in India on 27 January 2024,"Enough bass. However, It could have been better. Overall great package for music lovers! Worth it.",4.0 out of 5 stars,,0,Triple Black,,bose,,,"build quality: 3
price: 2
comfort: 3
design: 2
battery life: 0
sound quality: 3"
R3E3MV327DY0VQ,Kavish Dani,"I used one plus buds previously and i was not happy with the product as it gave pain in my ears after some use.Well coming to nord 2 buds i was skeptical whether to buy or not. But let me tell you i am totally satisfied with the product this time.Case is very strong the hinge is of superb qualtiy if you shake it the upper part will not shake a little so good built qualtiy and good pairing response. One plus devices will have advantage of auto connect and it doesn't need pairing process to be followed where as for other device you have to download app helomelody for changing the function of buds.Coming to the buds. 5 star voice quality and bass is superb. The fit is so soft and it feels very light in ears. I tried riding bike at 100 while wearing it no issues it was in the place properly also tried shaking the head and running no issues. Buds can be controlled via app helomelody and one plus device have the software built in.Check the app screenshots. First is anc control. You will feel the difference when switching it from anc, off and transparent. You can listen how it will feel when you listen music or speak on call in transparent mode. You can feel the difference awesome feature. Anc will take more battery please note.Sound master let's you select equaliser and increse the bass wave.Game mode is for reducing latency while gaming.Earbud control. You can select 6 functions 3 each buds and that's an upgrade from one plus buds. There is single, double and triple tap. I have keptRight bud double tap next song/take calls, triple tap for previous trackLeft bud double tap voice assistant, 3 nonesingle tap for play for both right and left bud.Touch and hold for changing the anc mode or transparency mode.It also has tap feedback feature means when you tap he word it makes a click sound so that you can know how many times you have tapped the buds. So while you tap it thrice and hear two click sounds that means you have tapped twice and buds will respond to the function assigned to 2 taps.The best feature i found out is device switching. If your buds is paired with multiple devices then you can switch device by tap and hold for 3 secs it will connect to other device easily. I have tried in 2 phones haven't checked for more than 2 device or laptop.Overall it's  worth to buy this buds not to forget all these features on reasonable price. I loved it. It's far better than the one plus buds. Nice work one plus...If you are confused between buds nord and buds nord 2 there is a difference if bluetooth version and drivers that's it.Best and within budget...Edit: while driving the other person will hear lots of noise and speaking on call while driving a 2 wheeler is not at all possible, be aware of that I tried every modes but it just doesn't help.",Reviewed in India on 25 June 2023,Flawless ear buds. Value for money,5.0 out of 5 stars,"https://m.media-amazon.com/images/I/61ZjJ6-G6LL.jpg
https://m.media-amazon.com/images/I/61pBXiW1bGL.jpg
https://m.media-amazon.com/images/I/71D1NaWnymL.jpg
https://m.media-amazon.com/images/I/71YVAU7w05L.jpg",38,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 3
price: 3
comfort: 3
design: 3
battery life: 2
sound quality: 3"
R3KZ33F03CZR92,Raj Kriti Sinha,"Ordered during Great Indian Festival.Effective price after SBI Discount was Rs. 2250/-I ordered this product after thorough research.And I am happy that for this price, it exceeds my expectations.Design - Similar to Nord Buds the first. But, both the gray and white colors have some faint dotted design over the case and the stem of the buds. Faint flue dots over white. I was not prepared for that, at first glance, it looks a little dusty but can be overlooked.Both the case and buds are very lightweight and easy to carry.However, what I found to be a downside is that the buds dont have any magnetic attraction between them, so while they're easy to place in the case, outside the case they can't be clubbed together.Fit - Fits perfectly. No pain/discomfort. When I move my head from side to side, they stay put. I ran on the treadmill for a few minutes at 12kmph. They didn’t even budge. It didn’t feel like they would slip out. Which is great.Call Quality - The thing I was most worried about. And it passes the test. I live on a quiet street though - The other person is able to hear me loud and clear, and sometimes, ambient sound is also audible to them but the volume of that sound is much lower than my voice so it is not bothersome. Even in busier surroundings, no one has complained about my call quality yet!Audio Quality - I'm quite fond of listening to loud music. This does more than just justice to the loudness. I am more than happy listening at 50% volume. It’s definitely bass heavy. The quality of the sound is clear and crisp. I am very happy.ANC - It was not a priority for me, however, I did try it. Noise cancellation is definitely very effective. It does as much as promised, not more. However, there is a faint hissing sound. But it doesn’t bother me when playing some music or audio.Hey Melody - Its NOT detecting my earbuds yet lol. I'm an apple user. Let's see I'll try pairing it properly.Switching between devices - Unpair with one to pair with another. Not much of a hassle though, its fairly quick. And it automatically pairs with my phone as soon as I take it out of the case.Battery Life - Yet to be explored! I’m someone who carries all my chargers on the go and tend to keep all my devices well charged, so I don’t think I’ll be able to face much issue.My Personal Reasons why I didn't go for Buds Z2 even though my budget was flexible -1. In Ear Detection - if it goes haywire, I don't think there's an option to turn it off.2. Glossy finish - I was afraid it would slip out.3. It was released in 2021. About time we got a Z3, no?Reasons why I wanted Z2 -1. 3 mics2. Google pairing - easy switch between devices3. More premium productAm I happy I went with this and not with Z2 - MOST DEFINITELY YES!!!",Reviewed in India on 10 October 2023,Stop overthinking & trust me on this one - does more than just the job at a budget price!,5.0 out of 5 stars,"https://m.media-amazon.com/images/I/61D4h5mku4L.jpg
https://m.media-amazon.com/images/I/61GT6m8ZHlL.jpg",117,Lightning White,Nord Buds 2,oneplus,,Extra Large,"build quality: 2
price: 3
comfort: 3
design: 2
battery life: 0
sound quality: 3"
R2LVN60HHEMJBM,Archit C.,"As I've used OnePlus Nord Buds 1 as well so i can say that there is good  improvement made in Oneplus Nord Buds 2.The bass was my first priority so yes I'm satisfied with it, the basswave feature helps a lot at that time. The ANC is okay but it reduces a pretty good amount of surrounding noise. The battery is also very great for bing listening of music.Everything is great in this price as I bought it during Republic Day Sale, which cost for ₹2,499",Reviewed in India on 18 January 2024,Recommended for bass lovers!,4.0 out of 5 stars,"https://m.media-amazon.com/images/I/51gfRRwBmKL.jpg
https://m.media-amazon.com/images/I/611Y007P7IL.jpg",0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 2
price: 2
comfort: 1
design: 2
battery life: 3
sound quality: 3"
R1LRTHRB41IVHV,Hemant Choudhary,Battery: averageFitting: greatSound: ultra greatDesign: fantasticNoise cancellation: okay not great but really work wellConnect 2 device with different earbuds at same timeEasily shift between 2 connected devicesBest earbuds before I try boat airdopes they are not great but OnePlus give something greatAankh band karke khareed lo,Reviewed in India on 24 January 2024,Fitting is much more better than boat and other brands comes at this price range,4.0 out of 5 stars,"https://m.media-amazon.com/images/I/61VyvnQtYFL.jpg
https://m.media-amazon.com/images/I/61ej8d4t-2L.jpg
https://m.media-amazon.com/images/I/61m2Su29ycL.jpg
https://m.media-amazon.com/images/I/61sr90k4h2L.jpg",0,Lightning White,Nord Buds 2,oneplus,,Extra Large,"build quality: 2
price: 0
comfort: 2
design: 3
battery life: 3
sound quality: 3"
RQ8OBQBDROXJI,Vishnu deo,"Although these tws buds are very nice in its sound quality but it's design is not quite practical for use it for long hours , you won't feel comfortable in wearing these for long hours and sometimes you can pain also.",Reviewed in India on 24 January 2024,Nice but 🙂,4.0 out of 5 stars,https://m.media-amazon.com/images/I/71bO3QUdUCL.jpg,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 2
price: 1
comfort: 1
design: 1
battery life: 0
sound quality: 3"
R4CK09VKJ9UR4,Gurumurthy,"Got this for 2500 in sale. Interms of connectivity and battery life  it does great. I have to say music listening experience is fascinating especially using only music related app like Spotify. It delivers immersive listening feel.If you ve oneplus mobile than you love this connectivity pop up whenever you open the case, really it is cool😎 to watch.",Reviewed in India on 15 January 2024,Fantastic.. Loved it,4.0 out of 5 stars,https://m.media-amazon.com/images/I/51nep6r09wL.jpg,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 2
price: 3
comfort: 0
design: 0
battery life: 3
sound quality: 3"
R2S19VWXM51GOJ,Tanmoy Mondal,Premium sound quality & battery backup also good.,Reviewed in India on 31 January 2024,Oneplus nord buds 2,4.0 out of 5 stars,"https://m.media-amazon.com/images/I/71TondiAf4L.jpg
https://m.media-amazon.com/images/I/81717f2fh2L.jpg",0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 0
price: 0
comfort: 0
design: 0
battery life: 3
sound quality: 3"
RB0GZK2IL40JI,Puspendu ,If you love bass then this is right product you need to buy...,Reviewed in India on 30 January 2024,Bass:-,4.0 out of 5 stars,https://m.media-amazon.com/images/I/71a0H1WpoBL.jpg,0,Thunder Grey,Nord Buds 2,oneplus,,Extra Large,"build quality: 2
price: 1
comfort: 1
design: 2
battery life: 1
sound quality: 3"
R2HGNCWLGNHAGQ,Prosenjit Roy,Good Looking. Sound Quality is impressive. Calling quality ks really good. At Rs.2499 go for it.,Reviewed in India on 23 January 2024,Loved it.,4.0 out of 5 stars,"https://m.media-amazon.com/images/I/718btdrcK1L.jpg
https://m.media-amazon.com/images/I/71An-VdCMUL.jpg
https://m.media-amazon.com/images/I/71IK7JGu03L.jpg
https://m.media-amazon.com/images/I/81YJvKx1lSL.jpg
https://m.media-amazon.com/images/I/81ePBYJShQL.jpg",0,Lightning White,Nord Buds 2,oneplus,,Extra Large,"build quality: 2
price: 3
comfort: 0
design: 2
battery life: 0
sound quality: 3"
